id,completed,ants,randomJumpChance,evaporationRate,minIntensity,maxIntensity,moves,falls,jumps,time,totalTime
1466,1,110,0.005,1.5,10,1500,27,2043,30066,416.167,45639.3
1466,1,110,0.005,1.5,10,1500,25,8335,70894,1150.83,121162
1466,0,110,0.005,1.5,10,1500,1,227023,851918,12353.5,524288
1466,1,110,0.005,1.5,10,1500,26,1398,11469,225.648,25180.6
1466,1,110,0.005,1.5,10,1500,26,5020,35230,558.878,60325.5
1466,1,110,0.005,1.5,10,1500,26,17422,106320,1636.77,171103
1466,1,110,0.005,1.5,10,1500,27,2740,24234,404.131,44401.2
1466,1,110,0.005,1.5,10,1500,23,3372,39437,683.453,73128.2
1466,0,110,0.005,1.5,10,1500,1,60132,681820,13541.9,524288
1466,1,110,0.005,1.5,10,1500,24,2072,29524,454.377,49573.7
1466,1,110,0.005,1.5,10,1500,26,1273,25725,365.386,40411.8
1466,0,110,0.005,1.5,10,1500,1,68761,621740,12898.5,524288
1466,1,110,0.005,1.5,10,1500,23,20095,88250,1467.52,153709
1466,1,110,0.005,1.5,10,1500,26,40356,226280,3930.14,524288
1466,1,110,0.005,1.5,10,1500,24,1084,27639,487.597,52994.3
1466,0,110,0.005,1.5,10,1500,1,50596,1331611,22116.9,524288
1466,1,110,0.005,1.5,10,1500,28,24073,75694,1083.47,114238
1467,1,110,0.005,1.5,10,2000,26,3348,19831,345.455,38359.8
1467,0,110,0.005,1.5,10,2000,1,100424,577386,12788.7,524288
1467,0,110,0.005,1.5,10,2000,1,68168,1394542,22844,524288
1467,1,110,0.005,1.5,10,2000,24,1396,32791,401.193,44098.4
1467,1,110,0.005,1.5,10,2000,25,7099,34893,620.472,66655.2
1467,1,110,0.005,1.5,10,2000,22,44616,235751,5259.74,524288
1467,1,110,0.005,1.5,10,2000,24,3226,58497,1028.53,108593
1467,0,110,0.005,1.5,10,2000,1,97556,604211,14060.1,524288
1467,0,110,0.005,1.5,10,2000,1,110404,602912,12524.2,524288
1467,0,110,0.005,1.5,10,2000,1,66825,891141,15736.9,524288
1467,1,110,0.005,1.5,10,2000,26,7018,68355,1004.4,106112
1467,0,110,0.005,1.5,10,2000,1,100417,668284,13595.5,524288
1467,1,110,0.005,1.5,10,2000,25,1095,15129,287.196,32309.7
1467,1,110,0.005,1.5,10,2000,25,2452,16696,300.584,33739.7
1467,0,110,0.005,1.5,10,2000,1,95913,559787,13589.8,524288
1467,0,110,0.005,1.5,10,2000,1,81476,792152,14346.4,524288
1467,1,110,0.005,1.5,10,2000,24,7216,59429,999.161,105574
1467,0,110,0.005,1.5,10,2000,1,87576,802317,15304.9,524288
1467,0,110,0.005,1.5,10,2000,1,46377,1468231,19996.1,524288
1467,1,110,0.005,1.5,10,2000,27,2381,33983,447.633,48879.9
1467,1,110,0.005,1.5,10,2000,25,5313,33451,500.183,54289.9
1467,1,110,0.005,1.5,10,2000,24,5903,34948,558.644,60300.6
1467,1,110,0.005,1.5,10,2000,24,2179,27449,447.617,48877.8
1467,1,110,0.005,1.5,10,2000,23,1443,13015,248.835,27866.6
1468,1,110,0.005,1.5,20,500,26,1006,13696,219.739,24495.8
1468,1,110,0.005,1.5,20,500,25,8492,56711,952.118,100740
1468,1,110,0.005,1.5,20,500,27,4247,31870,509.064,55205
1468,0,110,0.005,1.5,20,500,1,67118,594296,11086.6,524288
1468,1,110,0.005,1.5,20,500,26,2363,29456,458.718,50020.3
1468,1,110,0.005,1.5,20,500,23,25843,238125,3848.56,524288
1468,0,110,0.005,1.5,20,500,1,93386,594023,12654,524288
1468,1,110,0.005,1.5,20,500,24,34989,190304,4035.92,524288
1468,1,110,0.005,1.5,20,500,23,102981,641204,12459.9,524288
1468,1,110,0.005,1.5,20,500,26,5599,33425,551.804,59597.7
1468,1,110,0.005,1.5,20,500,28,4367,45071,658.969,70611.9
1468,0,110,0.005,1.5,20,500,1,113584,593683,12520.7,524288
1468,1,110,0.005,1.5,20,500,27,6429,91988,1636.48,171074
1468,1,110,0.005,1.5,20,500,24,2095,50422,534.546,57823.7
1468,1,110,0.005,1.5,20,500,25,7304,42995,747.688,79729.6
1468,1,110,0.005,1.5,20,500,24,3880,37924,521.217,56454
1468,0,110,0.005,1.5,20,500,1,35902,1328580,22080.7,524288
1468,0,110,0.005,1.5,20,500,1,93457,741261,14954.3,524288
1468,1,110,0.005,1.5,20,500,24,158932,523011,9640.23,524288
1468,0,110,0.005,1.5,20,500,1,127612,674180,12674.3,524288
1468,1,110,0.005,1.5,20,500,26,1372,36114,448.602,48979.7
1468,1,110,0.005,1.5,20,500,27,1333,20943,305.425,34237.7
1468,1,110,0.005,1.5,20,500,27,5820,52170,822.694,87438.2
1468,0,110,0.005,1.5,20,500,1,101620,600618,12695.9,524288
1469,1,110,0.005,1.5,20,1000,24,17962,119850,2040.12,212558
1469,1,110,0.005,1.5,20,1000,26,3480,46887,666.127,71346.9
1469,0,110,0.005,1.5,20,1000,1,37378,1389417,23267.2,524288
1469,0,110,0.005,1.5,20,1000,1,82181,602002,11867.8,524288
1469,1,110,0.005,1.5,20,1000,24,1891,31528,482.405,52460.6
1469,0,110,0.005,1.5,20,1000,1,74477,1014213,16849,524288
1469,0,110,0.005,1.5,20,1000,1,91702,622108,13543.7,524288
1469,1,110,0.005,1.5,20,1000,25,1402,15065,260.537,29222.4
1469,1,110,0.005,1.5,20,1000,26,10741,51344,877.497,93070.7
1469,1,110,0.005,1.5,20,1000,26,1227,38118,502.37,54515
1469,0,110,0.005,1.5,20,1000,1,83327,731703,14392.6,524288
1469,0,110,0.005,1.5,20,1000,1,118361,673153,12908.7,524288
1469,0,110,0.005,1.5,20,1000,1,94792,569513,12647.5,524288
1469,1,110,0.005,1.5,20,1000,26,1109,10469,197.404,21908.6
1469,1,110,0.005,1.5,20,1000,24,1151,18182,283.373,31867.1
1469,1,110,0.005,1.5,20,1000,27,1435,33486,517.203,56041.3
1469,1,110,0.005,1.5,20,1000,24,9771,106547,1687.44,176312
1469,1,110,0.005,1.5,20,1000,25,1907,15815,264.393,29669.4
1469,1,110,0.005,1.5,20,1000,24,9819,56629,976.534,103248
1469,1,110,0.005,1.5,20,1000,26,964,34019,601.022,64656.4
1469,1,110,0.005,1.5,20,1000,26,4367,25295,475.594,51758
1469,1,110,0.005,1.5,20,1000,23,3575,41787,697.149,74536.1
1469,1,110,0.005,1.5,20,1000,28,4135,16064,282.205,31730.9
1469,0,110,0.005,1.5,20,1000,1,46508,1535776,23956.2,524288
1470,1,110,0.005,1.5,20,1500,24,1245,10463,216.167,24082.2
1470,0,110,0.005,1.5,20,1500,1,92621,578175,12010.1,524288
1470,1,110,0.005,1.5,20,1500,24,29531,213870,3302.65,424378
1470,0,110,0.005,1.5,20,1500,1,94320,683334,13803,524288
1470,1,110,0.005,1.5,20,1500,27,8142,54358,854.117,90667.4
1470,1,110,0.005,1.5,20,1500,26,1195,11872,239.721,26811.4
1470,1,110,0.005,1.5,20,1500,22,7175,155221,2548.06,268131
1470,1,110,0.005,1.5,20,1500,26,7080,113464,2396.55,249452
1470,1,110,0.005,1.5,20,1500,24,7312,70759,1110.81,117048
1470,0,110,0.005,1.5,20,1500,1,68500,593959,11031.2,524288
1470,0,110,0.005,1.5,20,1500,1,89708,618824,13076.3,524288
1470,1,110,0.005,1.5,20,1500,25,2945,31387,528.04,57155.7
1470,1,110,0.005,1.5,20,1500,23,1293,28288,437.284,47814.7
1470,0,110,0.005,1.5,20,1500,1,94819,740670,14238.7,524288
1470,1,110,0.005,1.5,20,1500,25,1242,21829,375.619,41465.9
1470,1,110,0.005,1.5,20,1500,24,2169,30944,518.742,56199.5
1470,1,110,0.005,1.5,20,1500,24,1248,11679,209.54,23315.5
1470,0,110,0.005,1.5,20,1500,1,147955,617885,11161.9,524288
1470,1,110,0.005,1.5,20,1500,27,2674,42356,381.662,42087.4
1470,0,110,0.005,1.5,20,1500,1,105479,599522,12651.1,524288
1470,1,110,0.005,1.5,20,1500,24,5063,78265,1113.65,117341
1470,1,110,0.005,1.5,20,1500,27,800,14896,299.949,33673.4
1470,1,110,0.005,1.5,20,1500,25,2262,30308,484.275,52651.7
1470,1,110,0.005,1.5,20,1500,29,1697,24821,445.113,48620.8
1471,0,110,0.005,1.5,20,2000,1,282932,652088,8465.04,524288
1471,0,110,0.005,1.5,20,2000,1,111892,791194,14018.4,524288
1471,1,110,0.005,1.5,20,2000,24,1354,14759,264.376,29666.9
1471,1,110,0.005,1.5,20,2000,25,11677,117322,1897.69,197920
1471,0,110,0.005,1.5,20,2000,1,78914,1011856,17273.8,524288
1471,0,110,0.005,1.5,20,2000,1,127114,653584,12272,524288
1471,0,110,0.005,1.5,20,2000,1,90426,743705,13697.8,524288
1471,0,110,0.005,1.5,20,2000,1,35895,1379643,21933,524288
1471,1,110,0.005,1.5,20,2000,26,4589,25741,415.933,45616
1471,0,110,0.005,1.5,20,2000,1,102644,580614,12365.4,524288
1471,0,110,0.005,1.5,20,2000,1,67024,984309,16281.2,524288
1471,0,110,0.005,1.5,20,2000,1,44298,1228216,18915.9,524288
1471,1,110,0.005,1.5,20,2000,26,9652,45058,682.332,73012.9
1471,1,110,0.005,1.5,20,2000,25,1503,13423,247.082,27663.6
1471,0,110,0.005,1.5,20,2000,1,92026,593998,12689,524288
1471,0,110,0.005,1.5,20,2000,1,65897,572525,10798.9,524288
1471,1,110,0.005,1.5,20,2000,25,10641,41672,676.145,72376.6
1471,0,110,0.005,1.5,20,2000,1,54415,1136989,15414.5,524288
1471,1,110,0.005,1.5,20,2000,25,1515,23873,444.078,48512.9
1471,1,110,0.005,1.5,20,2000,25,2378,20639,352.383,39071.8
1471,1,110,0.005,1.5,20,2000,26,3149,66257,808.211,85949.8
1471,1,110,0.005,1.5,20,2000,24,1042,10709,208.655,23211.8
1471,1,110,0.005,1.5,20,2000,26,10098,105930,1541.46,161309
1471,0,110,0.005,1.5,20,2000,1,292862,644390,9118.19,524288
1472,0,110,0.005,1.5,30,500,1,118704,578398,11149,524288
1472,1,110,0.005,1.5,30,500,26,51543,396273,7763.99,524288
1472,0,110,0.005,1.5,30,500,1,115983,655856,13232.6,524288
1472,0,110,0.005,1.5,30,500,1,105565,582844,12851.5,524288
1472,0,110,0.005,1.5,30,500,1,97813,557895,12447.4,524288
1472,1,110,0.005,1.5,30,500,26,4264,29806,494.608,53717.1
1472,0,110,0.005,1.5,30,500,1,56524,583015,9815.74,524288
1472,1,110,0.005,1.5,30,500,26,1087,33028,412.578,45270.7
1472,1,110,0.005,1.5,30,500,26,1961,27438,549.179,59327.3
1472,1,110,0.005,1.5,30,500,25,20816,183338,3152.3,393248
1472,1,110,0.005,1.5,30,500,25,39191,140037,2024.99,211003
1472,1,110,0.005,1.5,30,500,27,37723,223635,4552.63,524288
1472,0,110,0.005,1.5,30,500,1,80714,697266,14015,524288
1472,0,110,0.005,1.5,30,500,1,81980,551171,12072.4,524288
1472,0,110,0.005,1.5,30,500,1,121160,591978,12043,524288
1472,0,110,0.005,1.5,30,500,1,62363,947541,16576.7,524288
1472,0,110,0.005,1.5,30,500,1,113142,575314,10557.8,524288
1472,0,110,0.005,1.5,30,500,1,233359,608758,9527.79,524288
1472,1,110,0.005,1.5,30,500,23,19001,150365,2674.01,294211
1472,0,110,0.005,1.5,30,500,1,61423,995119,16697,524288
1472,1,110,0.005,1.5,30,500,25,22767,140352,2948.67,351081
1472,0,110,0.005,1.5,30,500,1,90336,660022,13070.3,524288
1472,0,110,0.005,1.5,30,500,1,143919,647021,11565.1,524288
1472,1,110,0.005,1.5,30,500,22,23173,99811,1743.4,182063
1473,0,110,0.005,1.5,30,1000,1,92110,634468,12724.5,524288
1473,1,110,0.005,1.5,30,1000,26,5708,43892,692.567,74064.8
1473,0,110,0.005,1.5,30,1000,1,110735,595210,11994.1,524288
1473,0,110,0.005,1.5,30,1000,1,96484,849671,14843.7,524288
1473,1,110,0.005,1.5,30,1000,26,4449,20112,400.976,44075.4
1473,1,110,0.005,1.5,30,1000,24,13217,104421,1705.2,178137
1473,1,110,0.005,1.5,30,1000,25,3112,19627,317.36,35467.1
1473,1,110,0.005,1.5,30,1000,26,1004,51877,674.288,72186.1
1473,0,110,0.005,1.5,30,1000,1,199438,724606,10777.4,524288
1473,1,110,0.005,1.5,30,1000,24,10541,105047,1459.96,152932
1473,1,110,0.005,1.5,30,1000,27,10910,83133,1179.06,124063
1473,1,110,0.005,1.5,30,1000,25,11765,81880,1419.61,148785
1473,0,110,0.005,1.5,30,1000,1,63614,631258,9974.96,524288
1473,1,110,0.005,1.5,30,1000,26,15092,169153,2840.24,328633
1473,1,110,0.005,1.5,30,1000,23,111931,505336,10949.1,524288
1473,0,110,0.005,1.5,30,1000,1,113104,566061,11134.5,524288
1473,1,110,0.005,1.5,30,1000,25,4044,80412,788.695,83944.4
1473,1,110,0.005,1.5,30,1000,27,13137,145125,2119.52,220772
1473,1,110,0.005,1.5,30,1000,26,3061,27570,437.501,47836.8
1473,1,110,0.005,1.5,30,1000,24,5111,59546,866.409,91930.5
1473,1,110,0.005,1.5,30,1000,25,2130,19527,328.762,36640
1473,1,110,0.005,1.5,30,1000,25,4120,42601,627.763,67403.9
1473,1,110,0.005,1.5,30,1000,27,1719,20347,323.47,36096.3
1473,0,110,0.005,1.5,30,1000,1,87162,623715,12939.3,524288
1474,1,110,0.005,1.5,30,1500,25,8186,51902,884.187,93757.4
1474,0,110,0.005,1.5,30,1500,1,14402,2315542,24700,524288
1474,1,110,0.005,1.5,30,1500,26,7956,69290,990.482,104683
1474,1,110,0.005,1.5,30,1500,25,4947,27911,527.756,57125.4
1474,1,110,0.005,1.5,30,1500,25,5711,49209,804.565,85575.3
1474,1,110,0.005,1.5,30,1500,27,1020,20729,360.979,39957
1474,1,110,0.005,1.5,30,1500,26,3816,37561,605.086,65073.7
1474,1,110,0.005,1.5,30,1500,23,3912,58396,992.204,104859
1474,1,110,0.005,1.5,30,1500,25,6389,63960,960.246,101575
1474,1,110,0.005,1.5,30,1500,25,28787,130318,1935.55,201810
1474,0,110,0.005,1.5,30,1500,1,75516,672155,13404.2,524288
1474,0,110,0.005,1.5,30,1500,1,98930,659753,11149,524288
1474,0,110,0.005,1.5,30,1500,1,89879,587846,12253.3,524288
1474,0,110,0.005,1.5,30,1500,1,60036,834987,15253.3,524288
1474,1,110,0.005,1.5,30,1500,29,9447,122887,1555.61,162762
1474,1,110,0.005,1.5,30,1500,22,50110,254921,5049.95,524288
1474,0,110,0.005,1.5,30,1500,1,107259,592971,11855.3,524288
1474,1,110,0.005,1.5,30,1500,25,12357,70381,1045.97,110385
1474,1,110,0.005,1.5,30,1500,24,2423,78668,1179.83,124142
1474,1,110,0.005,1.5,30,1500,23,17595,55205,768.308,81849.4
1474,1,110,0.005,1.5,30,1500,26,1482,11343,216.384,24108.5
1474,1,110,0.005,1.5,30,1500,25,1631,12684,227.067,25344.2
1474,0,110,0.005,1.5,30,1500,1,53122,953825,15522,524288
1474,1,110,0.005,1.5,30,1500,26,1095,21583,324.622,36213.7
1475,1,110,0.005,1.5,30,2000,23,6755,82735,1337.01,140297
1475,1,110,0.005,1.5,30,2000,25,1128,13889,248.618,27840.9
1475,1,110,0.005,1.5,30,2000,24,7662,51528,871.008,92403.1
1475,1,110,0.005,1.5,30,2000,24,1811,14335,260.637,29233.5
1475,1,110,0.005,1.5,30,2000,23,2698,17014,299.098,33585.9
1475,0,110,0.005,1.5,30,2000,1,71801,781781,14087.7,524288
1475,1,110,0.005,1.5,30,2000,25,5090,96136,1134.51,119483
1475,0,110,0.005,1.5,30,2000,1,139868,615877,10160.1,524288
1475,1,110,0.005,1.5,30,2000,23,1384,11455,225.615,25176.5
1475,1,110,0.005,1.5,30,2000,26,3151,35382,600.386,64591
1475,1,110,0.005,1.5,30,2000,24,3889,36634,553.694,59792.1
1475,0,110,0.005,1.5,30,2000,1,96099,645526,12225.7,524288
1475,1,110,0.005,1.5,30,2000,25,1161,31446,392.696,43222.8
1475,1,110,0.005,1.5,30,2000,26,2100,54423,694.908,74305.6
1475,1,110,0.005,1.5,30,2000,25,12564,107699,1456.47,152574
1475,1,110,0.005,1.5,30,2000,26,1164,13829,281.971,31704
1475,1,110,0.005,1.5,30,2000,24,5382,112002,1586.5,165937
1475,0,110,0.005,1.5,30,2000,1,25594,1320657,20244.3,524288
1475,1,110,0.005,1.5,30,2000,27,1589,32489,497.93,54057.8
1475,0,110,0.005,1.5,30,2000,1,112320,653910,12278,524288
1475,0,110,0.005,1.5,30,2000,1,70158,596742,11001.2,524288
1475,0,110,0.005,1.5,30,2000,1,93727,684027,12581.3,524288
1475,1,110,0.005,1.5,30,2000,27,6442,46229,779.547,83003.8
1475,1,110,0.005,1.5,30,2000,25,2905,19779,341.031,37903.6
1476,1,110,0.005,2,10,500,26,19898,122011,2040.43,212590
1476,0,110,0.005,2,10,500,1,90955,551501,12970.2,524288
1476,0,110,0.005,2,10,500,1,137950,929294,15885.2,524288
1476,1,110,0.005,2,10,500,26,1266,10933,198.572,22043.8
1476,0,110,0.005,2,10,500,1,85914,627473,13138.2,524288
1476,0,110,0.005,2,10,500,1,265160,626656,8435.82,524288
1476,0,110,0.005,2,10,500,1,93557,577000,13442,524288
1476,1,110,0.005,2,10,500,24,8067,42327,756.284,80612.3
1476,0,110,0.005,2,10,500,1,109362,592599,11798.5,524288
1476,0,110,0.005,2,10,500,1,54433,938761,17428,524288
1476,1,110,0.005,2,10,500,26,673,17508,251.556,28182
1476,0,110,0.005,2,10,500,1,127539,586419,11425.6,524288
1476,0,110,0.005,2,10,500,1,109132,548417,11719.9,524288
1476,1,110,0.005,2,10,500,25,3765,31979,563.896,60840.5
1476,1,110,0.005,2,10,500,28,879,24048,332.885,37065.8
1476,1,110,0.005,2,10,500,24,19144,121075,2802.41,320798
1476,0,110,0.005,2,10,500,1,81753,536418,12731.7,524288
1476,1,110,0.005,2,10,500,25,4817,33121,612.912,65877.4
1476,0,110,0.005,2,10,500,1,81146,604122,14046.2,524288
1476,0,110,0.005,2,10,500,1,97088,548164,11830.5,524288
1476,0,110,0.005,2,10,500,1,79562,704344,14367.9,524288
1476,1,110,0.005,2,10,500,26,3593,23188,432.526,47324
1476,1,110,0.005,2,10,500,27,2042,35577,604.785,65042.3
1476,1,110,0.005,2,10,500,27,930,8537,164.017,18042.5
1477,1,110,0.005,2,10,1000,23,988,12093,215.249,23976.9
1477,0,110,0.005,2,10,1000,1,103479,609331,12947.3,524288
1477,1,110,0.005,2,10,1000,26,898,11656,214.164,23849.8
1477,1,110,0.005,2,10,1000,26,4028,30250,549.597,59370.9
1477,1,110,0.005,2,10,1000,25,1692,29672,522.521,56587.6
1477,0,110,0.005,2,10,1000,1,107455,562043,11834,524288
1477,1,110,0.005,2,10,1000,24,1629,38989,644.804,69155.6
1477,1,110,0.005,2,10,1000,26,1599,25308,425.465,46597.4
1477,0,110,0.005,2,10,1000,1,69668,867231,15903.1,524288
1477,0,110,0.005,2,10,1000,1,97644,586581,14293.9,524288
1477,0,110,0.005,2,10,1000,1,117858,819518,13468.9,524288
1477,1,110,0.005,2,10,1000,24,4887,34364,588.931,63413.3
1477,0,110,0.005,2,10,1000,1,254869,623194,8618.87,524288
1477,1,110,0.005,2,10,1000,25,5628,56583,869.369,92235.2
1477,0,110,0.005,2,10,1000,1,106694,551160,13817.4,524288
1477,0,110,0.005,2,10,1000,1,96054,556747,14068.5,524288
1477,1,110,0.005,2,10,1000,22,7405,52835,817.024,86856.4
1477,0,110,0.005,2,10,1000,1,84939,646382,14723.6,524288
1477,1,110,0.005,2,10,1000,26,1209,12323,227.368,25379.8
1477,1,110,0.005,2,10,1000,28,4861,32267,526.97,57045.8
1477,0,110,0.005,2,10,1000,1,51644,1042238,18910.1,524288
1477,0,110,0.005,2,10,1000,1,26822,1827398,22887.5,524288
1477,1,110,0.005,2,10,1000,25,7012,56858,999.145,105572
1477,0,110,0.005,2,10,1000,1,89368,615909,12397.9,524288
1478,1,110,0.005,2,10,1500,25,1390,39573,530.331,57391.1
1478,1,110,0.005,2,10,1500,24,19132,112288,2007.86,209242
1478,1,110,0.005,2,10,1500,22,3913,36881,645.022,69178.2
1478,0,110,0.005,2,10,1500,1,260799,653163,8931.61,524288
1478,0,110,0.005,2,10,1500,1,61537,565391,11965.3,524288
1478,0,110,0.005,2,10,1500,1,111105,579046,14965.9,524288
1478,1,110,0.005,2,10,1500,27,3118,24290,390.576,43004.6
1478,0,110,0.005,2,10,1500,1,271205,619928,9682.23,524288
1478,0,110,0.005,2,10,1500,1,92945,718474,13780.8,524288
1478,1,110,0.005,2,10,1500,24,1152,25286,268.433,30137.5
1478,0,110,0.005,2,10,1500,1,123594,616963,14759.6,524288
1478,1,110,0.005,2,10,1500,26,3513,34931,521.033,56434.7
1478,0,110,0.005,2,10,1500,1,263934,619199,10508.5,524288
1478,1,110,0.005,2,10,1500,26,9556,65912,935.495,99030.5
1478,0,110,0.005,2,10,1500,1,94298,590188,13280.7,524288
1478,0,110,0.005,2,10,1500,1,37856,1327274,22356.4,524288
1478,1,110,0.005,2,10,1500,25,1823,15900,335.456,37330
1478,1,110,0.005,2,10,1500,24,4055,45368,676.897,72454.7
1478,1,110,0.005,2,10,1500,26,1783,52276,817.459,86900.3
1478,1,110,0.005,2,10,1500,27,910,39718,978.926,103494
1478,1,110,0.005,2,10,1500,26,3089,28307,504.156,54698.7
1478,0,110,0.005,2,10,1500,1,101097,556921,12500.7,524288
1478,0,110,0.005,2,10,1500,1,78935,656216,12763.3,524288
1478,0,110,0.005,2,10,1500,1,109851,574022,12303.4,524288
1479,1,110,0.005,2,10,2000,26,7540,34224,541.837,58573.5
1479,1,110,0.005,2,10,2000,26,5138,36155,586.623,63176.4
1479,0,110,0.005,2,10,2000,1,111124,560223,11704.3,524288
1479,1,110,0.005,2,10,2000,27,1158,11784,233.778,26123
1479,1,110,0.005,2,10,2000,23,7652,79250,1144.42,120503
1479,1,110,0.005,2,10,2000,24,1866,18236,345.355,38349.3
1479,0,110,0.005,2,10,2000,1,98646,571415,14417.2,524288
1479,0,110,0.005,2,10,2000,1,66859,697981,15431.1,524288
1479,1,110,0.005,2,10,2000,28,6126,37215,648.132,69497.6
1479,1,110,0.005,2,10,2000,26,3468,27283,463.275,50490.5
1479,0,110,0.005,2,10,2000,1,63835,915131,18062.9,524288
1479,0,110,0.005,2,10,2000,1,103434,598679,12664.4,524288
1479,0,110,0.005,2,10,2000,1,87021,681283,13819.4,524288
1479,0,110,0.005,2,10,2000,1,84285,584133,11537.3,524288
1479,0,110,0.005,2,10,2000,1,212535,678514,10244.8,524288
1479,0,110,0.005,2,10,2000,1,36036,1346305,22680.1,524288
1479,1,110,0.005,2,10,2000,24,4213,19904,356.639,39511.2
1479,1,110,0.005,2,10,2000,26,4201,33703,552.674,59686.4
1479,0,110,0.005,2,10,2000,1,31804,1425612,23284.2,524288
1479,1,110,0.005,2,10,2000,24,7027,49665,816.188,86769.4
1479,1,110,0.005,2,10,2000,23,7502,63186,1078.82,113761
1479,1,110,0.005,2,10,2000,24,6198,33206,543.911,58787.4
1479,0,110,0.005,2,10,2000,1,62941,838442,16625.1,524288
1479,0,110,0.005,2,10,2000,1,102254,732475,13522.9,524288
1480,1,110,0.005,2,20,500,25,2220,14692,263.375,29550.3
1480,1,110,0.005,2,20,500,24,2591,41684,636.56,68307.8
1480,1,110,0.005,2,20,500,23,42107,271126,5274.17,524288
1480,1,110,0.005,2,20,500,25,4378,26203,439.437,48036.3
1480,1,110,0.005,2,20,500,26,2545,35446,593.53,63886.7
1480,0,110,0.005,2,20,500,1,94151,672366,13358,524288
1480,1,110,0.005,2,20,500,27,1176,23715,347.558,38575.7
1480,0,110,0.005,2,20,500,1,133840,559546,11536.9,524288
1480,1,110,0.005,2,20,500,27,3727,21929,350.112,38838.8
1480,1,110,0.005,2,20,500,26,2741,16147,294.19,33081.7
1480,0,110,0.005,2,20,500,1,97106,636712,13115.8,524288
1480,1,110,0.005,2,20,500,24,11388,79167,1297.86,136272
1480,1,110,0.005,2,20,500,26,2059,23805,399.541,43927.3
1480,1,110,0.005,2,20,500,23,82371,549822,10453.7,524288
1480,1,110,0.005,2,20,500,23,11677,98809,1889.81,197109
1480,1,110,0.005,2,20,500,25,17179,116987,2309.81,240473
1480,0,110,0.005,2,20,500,1,279989,614148,9984.79,524288
1480,1,110,0.005,2,20,500,26,6167,57795,976.417,103236
1480,0,110,0.005,2,20,500,1,80324,715194,14782.5,524288
1480,0,110,0.005,2,20,500,1,70982,918623,15579.1,524288
1480,1,110,0.005,2,20,500,26,4463,51824,832.293,88424.2
1480,1,110,0.005,2,20,500,27,1583,13663,225.749,25193.1
1480,0,110,0.005,2,20,500,1,77963,874049,15649.5,524288
1480,0,110,0.005,2,20,500,1,98627,557829,12545,524288
1481,0,110,0.005,2,20,1000,1,43424,1415332,16858.9,524288
1481,0,110,0.005,2,20,1000,1,116083,612936,12012.3,524288
1481,0,110,0.005,2,20,1000,1,133020,615469,12152.4,524288
1481,1,110,0.005,2,20,1000,24,10613,80573,1590.58,166357
1481,0,110,0.005,2,20,1000,1,102198,562475,12370.7,524288
1481,0,110,0.005,2,20,1000,1,182833,648862,10883.2,524288
1481,1,110,0.005,2,20,1000,25,10265,132152,2118.34,220650
1481,1,110,0.005,2,20,1000,25,1263,29482,411.476,45157
1481,0,110,0.005,2,20,1000,1,79175,740701,15658.6,524288
1481,1,110,0.005,2,20,1000,24,9442,28148,428.987,46960.5
1481,1,110,0.005,2,20,1000,26,6703,70043,992.405,104879
1481,0,110,0.005,2,20,1000,1,86409,753566,14053,524288
1481,1,110,0.005,2,20,1000,26,889,18141,296.928,33362.5
1481,1,110,0.005,2,20,1000,26,3493,33228,456.063,49747.8
1481,1,110,0.005,2,20,1000,27,6185,49727,781.52,83206.1
1481,1,110,0.005,2,20,1000,26,1319,18642,416,45622
1481,1,110,0.005,2,20,1000,23,23356,175274,3369.09,438132
1481,1,110,0.005,2,20,1000,27,9294,37776,633.014,67944.1
1481,1,110,0.005,2,20,1000,24,5870,45635,712.217,76084.6
1481,1,110,0.005,2,20,1000,25,3778,28210,439.437,48035.4
1481,0,110,0.005,2,20,1000,1,100578,546668,12043.8,524288
1481,1,110,0.005,2,20,1000,26,1398,54021,678.804,72650.2
1481,0,110,0.005,2,20,1000,1,95554,682832,13162.9,524288
1481,1,110,0.005,2,20,1000,23,2295,22989,366.021,40477
1482,0,110,0.005,2,20,1500,1,78718,575754,11288.8,524288
1482,0,110,0.005,2,20,1500,1,94026,636628,13450,524288
1482,0,110,0.005,2,20,1500,1,78533,802207,14101.1,524288
1482,1,110,0.005,2,20,1500,24,1615,40161,665.057,71236.4
1482,1,110,0.005,2,20,1500,24,4403,41779,669.054,71648.1
1482,1,110,0.005,2,20,1500,25,1027,10335,200.659,22286.5
1482,1,110,0.005,2,20,1500,25,2799,19249,335.005,37283.3
1482,1,110,0.005,2,20,1500,25,8041,50159,844.033,89630.9
1482,1,110,0.005,2,20,1500,25,2251,28071,463.959,50560.6
1482,1,110,0.005,2,20,1500,25,7605,35548,548.242,59232
1482,0,110,0.005,2,20,1500,1,100863,819563,14996.8,524288
1482,1,110,0.005,2,20,1500,26,2817,14021,252.691,28312.4
1482,0,110,0.005,2,20,1500,1,53087,585589,10414.1,524288
1482,0,110,0.005,2,20,1500,1,98869,573077,12529,524288
1482,0,110,0.005,2,20,1500,1,141447,864460,14869.4,524288
1482,0,110,0.005,2,20,1500,1,127725,598502,12256.7,524288
1482,1,110,0.005,2,20,1500,24,1707,24930,388.273,42767.1
1482,1,110,0.005,2,20,1500,24,2431,21287,384.483,42377.8
1482,1,110,0.005,2,20,1500,26,1379,13106,237.15,26512.4
