id,completed,bots,epsilon,moves,falls,jumps,time,totalTime
127,0,100,0.55,646,23995,64700,1397.4,133440
127,0,100,0.55,730,25558,73100,1496.81,142727
127,0,100,0.55,620,23424,62000,1382.75,132071
128,0,100,0.6,687,24833,68800,1458.53,139151
128,0,100,0.6,685,24970,68600,1445.93,137974
128,0,100,0.6,655,24314,65600,1436.1,137055
128,0,100,0.6,689,24838,69000,1457.54,139058
128,1,100,0.6,579,21201,57900,1237.11,118462
128,0,100,0.6,710,25393,71072,1489.53,142047
128,1,100,0.6,182,7160,18200,413.897,41531.9
128,0,100,0.6,669,25161,67000,1431.32,136608
128,0,100,0.6,735,25846,73600,1512.03,144149
128,0,100,0.6,683,25022,68400,1446.49,138026
128,0,100,0.6,683,24831,68400,1458.36,139135
128,0,100,0.6,670,24082,67100,1439.53,137376
128,0,100,0.6,666,25712,66605,1419.83,135535
128,0,100,0.6,679,25389,68000,1446.64,138040
128,0,100,0.6,619,23658,62000,1384.11,132197
128,0,100,0.6,676,25541,67700,1442.69,137671
128,0,100,0.6,636,24293,63700,1391.1,132851
128,0,100,0.6,696,25527,69700,1460.22,139308
128,0,100,0.6,691,25054,69100,1452.37,138576
128,0,100,0.6,698,24946,69900,1444.41,137832
128,0,100,0.6,683,25141,68321,1439.96,137416
128,0,100,0.6,688,25040,68900,1449.13,138272
128,0,100,0.6,692,25506,69300,1449.33,138291
128,0,100,0.6,692,25175,69300,1449.34,138293
129,0,100,0.65,699,25244,70000,1459.48,139240
129,0,100,0.65,687,24814,68731,1451.64,138507
129,0,100,0.65,723,25874,72367,1475.89,140772
129,0,100,0.65,661,24314,66200,1412.29,134830
129,0,100,0.65,703,25881,70400,1458.54,139152
129,0,100,0.65,698,24768,69900,1465.78,139829
129,0,100,0.65,687,25390,68721,1445.72,137954
129,0,100,0.65,686,25068,68700,1451.67,138510
129,0,100,0.65,680,24724,68100,1449.28,138287
129,0,100,0.65,701,25098,70200,1454.28,138754
129,0,100,0.65,641,23782,64200,1400.81,133758
129,0,100,0.65,674,23791,67500,1448.49,138213
129,0,100,0.65,654,23451,65500,1401.65,133837
129,0,100,0.65,663,24687,66400,1423.44,135872
129,0,100,0.65,640,23952,64100,1406.28,134269
129,0,100,0.65,705,25376,70600,1469.23,140151
129,0,100,0.65,678,24291,67900,1446.6,138037
129,0,100,0.65,668,23984,66900,1425.86,136099
129,0,100,0.65,633,24174,63300,1393.84,133107
129,0,100,0.65,621,22899,62200,1384.59,132243
129,0,100,0.65,700,25337,70100,1468.49,140082
129,0,100,0.65,675,24075,67584,1433.61,136822
129,0,100,0.65,650,23285,65100,1416.65,135238
129,0,100,0.65,662,24090,66200,1419.91,135543
130,0,110,0.05,428,18985,47190,1130.99,119124
130,1,110,0.05,367,13798,40370,882.146,93547.7
130,1,110,0.05,141,5850,15510,351.297,38960
130,1,110,0.05,346,13887,38060,863.265,91607.5
130,1,110,0.05,266,11170,29260,700.16,74844.3
130,0,110,0.05,360,19165,39636,1120.36,118031
130,0,110,0.05,374,19494,41162,1135.19,119556
130,0,110,0.05,493,18530,54340,1166.26,122749
130,1,110,0.05,320,10181,35200,659.387,70654
130,0,110,0.05,407,18430,44880,1146.91,120760
130,0,110,0.05,533,17469,58740,1169.56,123088
130,1,110,0.05,333,17084,36630,966.517,102219
130,1,110,0.05,109,4613,11990,241.574,27025.3
130,1,110,0.05,240,8509,26400,497.679,54032
130,0,110,0.05,415,18403,45660,1137.57,119800
130,0,110,0.05,367,18752,40480,1132.58,119287
130,1,110,0.05,177,6773,19470,406.251,44618.3
130,0,110,0.05,415,19598,45760,1163.49,122464
130,0,110,0.05,527,18347,58069,1181.5,124315
130,1,110,0.05,341,15845,37510,944.408,99947.4
130,0,110,0.05,431,18717,47485,1151.13,121194
130,0,110,0.05,368,19312,40590,1131.78,119205
130,0,110,0.05,470,19011,51810,1154.41,121530
130,1,110,0.05,290,8212,31900,560.701,60513.1
131,0,110,0.1,475,21645,52360,1175.34,123682
131,1,110,0.1,194,6472,21340,389.458,42889.8
131,0,110,0.1,456,17877,50270,1148.65,120939
131,1,110,0.1,113,4195,12430,271.388,30478.4
131,1,110,0.1,131,5471,14410,308.029,34505.3
131,0,110,0.1,471,21480,51907,1177.35,123889
131,1,110,0.1,223,7123,24530,460.671,50222.3
131,0,110,0.1,417,19282,45904,1140.88,120140
131,0,110,0.1,466,19723,51344,1163.92,122508
131,1,110,0.1,141,5661,15510,369.042,40787.1
131,0,110,0.1,450,18531,49610,1152.53,121338
131,1,110,0.1,169,6704,18590,393.448,43300.1
131,0,110,0.1,504,18915,55550,1145.34,120599
131,1,110,0.1,428,16849,47080,1008.49,106533
131,0,110,0.1,411,21633,45320,1156.7,121766
131,1,110,0.1,281,11627,30910,682.031,72981
131,1,110,0.1,133,4627,14630,304.373,34129.1
131,1,110,0.1,230,8158,25300,516.083,55925.9
131,1,110,0.1,130,5352,14300,289.583,32585.6
131,0,110,0.1,432,18489,47630,1144.44,120506
131,0,110,0.1,440,19754,48510,1147.87,120858
131,0,110,0.1,445,20396,49060,1140.36,120087
131,1,110,0.1,166,6140,18260,392.997,43253.8
131,1,110,0.1,79,2932,8690,163.433,17974.1
132,1,110,0.15,176,6957,19360,410.441,45049.7
132,1,110,0.15,100,4011,11000,229.705,25649.8
132,1,110,0.15,449,20830,49390,1123.03,118304
132,0,110,0.15,460,20320,50710,1157.03,121800
132,0,110,0.15,484,18196,53261,1139.69,120018
132,1,110,0.15,386,17420,42460,925.026,97954.6
132,0,110,0.15,445,18243,48980,1128.28,118846
132,1,110,0.15,213,8152,23430,467.832,50958.8
132,0,110,0.15,506,23167,55770,1202.67,126491
132,1,110,0.15,296,13368,32560,738.925,78828.4
132,1,110,0.15,151,5932,16610,322.752,36021.1
132,1,110,0.15,483,19597,53130,1134.74,119508
132,0,110,0.15,551,21622,60720,1177.22,123875
132,1,110,0.15,422,17036,46420,1000.48,105710
132,1,110,0.15,131,5677,14410,296.728,33341.8
132,0,110,0.15,444,20338,48950,1146.81,120750
132,0,110,0.15,463,21103,51040,1142.32,120288
132,0,110,0.15,463,21597,50947,1159.93,122098
132,1,110,0.15,117,4157,12870,272.022,30551.4
132,0,110,0.15,459,19910,50600,1157.28,121826
132,1,110,0.15,257,9719,28270,626.124,67235.3
132,0,110,0.15,463,20316,51040,1172.79,123419
132,1,110,0.15,129,4703,14190,284.709,32021.3
132,1,110,0.15,62,2324,6820,146.99,16086.3
133,1,110,0.2,207,9497,22770,498.147,54081
133,1,110,0.2,286,12287,31460,772.941,82324.1
133,0,110,0.2,561,23769,61820,1240.22,130349
133,0,110,0.2,535,23816,58960,1216.75,127938
133,0,110,0.2,507,22038,55827,1191.77,125370
133,0,110,0.2,445,20574,49060,1151.71,121254
133,0,110,0.2,477,20644,52580,1172.57,123397
133,1,110,0.2,214,9756,23540,499.282,54196.9
133,1,110,0.2,78,3146,8580,171.379,18894.7
133,1,110,0.2,297,12977,32670,710.796,75937.5
133,1,110,0.2,126,5384,13860,286.194,32193.2
133,1,110,0.2,310,12500,34100,710.762,75934
133,1,110,0.2,174,6325,19140,396.719,43636.9
133,1,110,0.2,44,1646,4840,97.7653,10702.8
133,1,110,0.2,291,13833,32010,749.277,79892
133,0,110,0.2,516,21820,56870,1181.85,124351
133,0,110,0.2,463,21144,51040,1149.81,121058
133,1,110,0.2,471,19276,51810,1116.21,117603
133,1,110,0.2,174,6059,19140,383.248,42250.2
133,1,110,0.2,190,7674,20900,426.099,46661.8
133,1,110,0.2,194,7126,21340,458.117,49959.6
133,0,110,0.2,455,19934,50160,1142.78,120336
133,0,110,0.2,475,21320,52325,1173.57,123500
133,1,110,0.2,140,6106,15400,336.658,37452.8
134,0,110,0.25,420,20235,46310,1154.52,121542
134,1,110,0.25,99,4653,10890,253.192,28370.3
134,0,110,0.25,499,22128,54957,1173.17,123459
134,1,110,0.25,212,8961,23320,467.899,50966.2
134,0,110,0.25,531,22961,58520,1209.83,127226
134,1,110,0.25,233,9773,25630,579.214,62414.1
134,1,110,0.25,256,10967,28160,549.547,59365.6
134,1,110,0.25,139,5684,15290,300.383,33717.8
134,0,110,0.25,511,23555,56320,1194.96,125698
134,0,110,0.25,531,23753,58520,1213.83,127637
134,1,110,0.25,256,11241,28160,570.853,61554.9
134,1,110,0.25,434,17706,47740,947.703,100285
134,1,110,0.25,256,11052,28160,607.862,65358.9
134,0,110,0.25,497,22969,54677,1184.12,124585
134,1,110,0.25,430,18121,47300,975.481,103140
134,1,110,0.25,107,4138,11770,241.256,26988.8
134,0,110,0.25,483,21706,53203,1153.27,121414
134,1,110,0.25,180,7362,19800,438.402,47928.6
134,1,110,0.25,410,18175,45100,989.144,104545
134,0,110,0.25,525,22147,57860,1194.66,125667
134,0,110,0.25,574,24371,63250,1257.21,132096
134,0,110,0.25,491,20819,54120,1174.74,123620
134,0,110,0.25,523,22650,57640,1196.83,125891
134,0,110,0.25,499,21515,55000,1198.06,126016
135,0,110,0.3,520,22417,57310,1218.01,128067
135,0,110,0.3,510,22189,56210,1199.48,126162
135,0,110,0.3,516,22958,56870,1218.14,128081
135,0,110,0.3,535,22248,58960,1221.44,128419
135,1,110,0.3,169,7767,18590,433.695,47444.1
135,0,110,0.3,541,23643,59620,1228.26,129120
135,0,110,0.3,507,22137,55880,1186.8,124860
135,0,110,0.3,515,21770,56745,1197.57,125967
135,1,110,0.3,104,4112,11440,235.097,26274.9
135,0,110,0.3,488,20388,53790,1159.56,122060
135,1,110,0.3,412,18003,45320,946.014,100111
135,0,110,0.3,485,21705,53460,1181.15,124279
135,0,110,0.3,561,24788,61723,1248.68,131219
135,0,110,0.3,552,22640,60830,1238.98,130222
135,0,110,0.3,523,23258,57640,1187.39,124920
135,0,110,0.3,556,24678,61270,1228.02,129096
135,0,110,0.3,492,21837,54230,1178.72,124029
135,1,110,0.3,427,18361,46970,1005.23,106198
135,0,110,0.3,531,22863,58410,1218.41,128108
135,0,110,0.3,537,23059,59180,1227.07,128998
135,1,110,0.3,125,4619,13750,285.527,32115.7
135,0,110,0.3,561,23705,61820,1243.38,130674
135,1,110,0.3,201,8731,22110,439.537,48045.3
135,0,110,0.3,547,23007,60280,1224.71,128756
136,0,110,0.35,544,24077,59950,1224.48,128732
136,0,110,0.35,561,23056,61820,1253.28,131692
136,1,110,0.35,486,20928,53460,1075.1,113379
136,0,110,0.35,501,21570,55220,1181.06,124270
136,0,110,0.35,556,23505,61183,1241.02,130432
136,0,110,0.35,545,23827,60060,1240.78,130408
136,0,110,0.35,511,22872,56320,1194.01,125600
136,1,110,0.35,471,19186,51810,1035.55,109315
136,0,110,0.35,545,23986,60060,1234.9,129803
136,0,110,0.35,577,24747,63580,1266.92,133094
136,1,110,0.35,234,10048,25740,529.545,57309.8
136,0,110,0.35,620,26216,68310,1301.51,136649
136,0,110,0.35,532,23660,58630,1231.27,129430
136,0,110,0.35,561,23586,61820,1249.55,131308
136,0,110,0.35,576,24464,63470,1292.19,135691
136,1,110,0.35,430,19134,47300,1013.14,107011
136,0,110,0.35,581,24582,64020,1270.87,133500
136,0,110,0.35,532,22597,58630,1216.77,127940
136,0,110,0.35,504,22062,55550,1197.82,125992
136,0,110,0.35,550,23193,60610,1237.49,130069
136,1,110,0.35,483,20403,53130,1058.28,111650
136,1,110,0.35,111,4767,12210,234.896,26251.1
136,1,110,0.35,549,23458,60390,1207.81,127018
136,0,110,0.35,562,23961,61930,1241.82,130514
137,1,110,0.4,506,21631,55660,1148.52,120924
137,0,110,0.4,544,22926,59950,1225.87,128875
137,0,110,0.4,627,25835,68985,1321.06,138658
137,0,110,0.4,564,24084,62148,1246.07,130951
137,0,110,0.4,561,24177,61747,1244.63,130803
137,0,110,0.4,576,25088,63464,1270.64,133476
137,0,110,0.4,606,26810,66770,1287.69,135229
137,0,110,0.4,538,22975,59290,1226.57,128947
137,0,110,0.4,578,24328,63671,1254.65,131833
137,0,110,0.4,528,23065,58190,1220.36,128309
137,0,110,0.4,521,22696,57310,1198.79,126092
137,0,110,0.4,540,22251,59510,1211.1,127357
137,0,110,0.4,576,24488,63470,1254.1,131776
137,1,110,0.4,376,15663,41360,875.657,92880.8
137,1,110,0.4,351,15072,38610,769.011,81920.9
137,1,110,0.4,374,15594,41140,799.515,85055.5
137,0,110,0.4,553,23534,60940,1242.34,130568
137,0,110,0.4,547,22921,60280,1230.8,129382
137,0,110,0.4,552,23776,60774,1237.47,130067
137,0,110,0.4,557,23500,61380,1245.38,130880
137,0,110,0.4,547,23720,60280,1233.69,129679
137,0,110,0.4,596,25490,65670,1277.38,134168
137,0,110,0.4,567,24526,62480,1243.39,130676
137,0,110,0.4,539,23182,59400,1239.78,130305
138,0,110,0.45,612,25011,67376,1296.36,136119
138,1,110,0.45,557,22926,61270,1228.17,129111
138,0,110,0.45,605,24910,66660,1290.59,135526
138,1,110,0.45,403,16170,44330,888.568,94207.6
138,0,110,0.45,619,25624,68200,1294.65,135944
138,0,110,0.45,574,24634,63163,1261.29,132515
138,0,110,0.45,581,23899,64020,1272.79,133697
138,0,110,0.45,545,24359,60060,1248.85,131236
138,1,110,0.45,334,13994,36740,721.198,77006.4
138,0,110,0.45,569,24535,62700,1247.19,131066
138,0,110,0.45,588,24482,64790,1282.64,134710
138,0,110,0.45,615,24924,67760,1304.07,136912
138,1,110,0.45,495,19930,54450,1050.75,110876
138,0,110,0.45,578,23970,63690,1265.32,132929
138,0,110,0.45,530,23696,58410,1223.61,128643
138,0,110,0.45,570,23826,62810,1270.32,133443
138,0,110,0.45,542,23812,59730,1240.82,130411
138,0,110,0.45,572,25115,63030,1267.91,133196
138,0,110,0.45,554,23552,61050,1251.96,131556
138,0,110,0.45,553,23373,60940,1236.37,129954
138,0,110,0.45,554,23730,61050,1256.54,132027
138,0,110,0.45,545,23413,60060,1232.05,129511
138,0,110,0.45,570,23739,62709,1263.98,132792
138,1,110,0.45,300,13551,33000,698.153,74638
139,0,110,0.5,584,24305,64350,1280.49,134488
139,0,110,0.5,610,24492,67210,1303.77,136881
139,0,110,0.5,593,25177,65279,1281.67,134610
139,0,110,0.5,620,25086,68310,1313.28,137859
139,0,110,0.5,609,25337,67100,1299.72,136465
139,0,110,0.5,581,23643,64020,1280.1,134449
139,0,110,0.5,560,23428,61710,1254.01,131767
139,0,110,0.5,573,24588,63140,1267.17,133120
139,0,110,0.5,599,25768,66000,1282.21,134665
139,0,110,0.5,611,24006,67320,1311.96,137723
139,0,110,0.5,588,24590,64790,1281.47,134590
139,0,110,0.5,625,25725,68758,1314.59,137993
139,0,110,0.5,593,24029,65323,1285.57,135011
139,0,110,0.5,620,26255,68310,1318.47,138391
139,1,110,0.5,182,7631,20020,390.076,42952.7
139,0,110,0.5,620,25261,68310,1308.53,137370
139,1,110,0.5,391,15899,43010,831.223,88314.2
139,0,110,0.5,607,25247,66797,1297.09,136195
139,0,110,0.5,635,25300,69960,1336.46,140241
139,0,110,0.5,575,24040,63269,1275.6,133986
139,0,110,0.5,603,25433,66440,1292.08,135679
139,1,110,0.5,256,11294,28160,635.707,68220.3
139,0,110,0.5,598,24370,65838,1290.92,135561
139,0,110,0.5,538,22995,59242,1223.61,128643
140,0,110,0.55,589,24624,64900,1276.86,134115
140,0,110,0.55,578,23670,63690,1278.4,134273
140,0,110,0.55,631,25509,69520,1324.77,139039
140,0,110,0.55,583,24250,64240,1259.15,132295
140,0,110,0.55,629,24882,69300,1315.34,138070
140,0,110,0.55,589,23597,64808,1292.36,135708
140,0,110,0.55,583,23538,64145,1292.71,135744
140,0,110,0.55,652,25949,71830,1350.04,141636
140,0,110,0.55,630,24876,69410,1331.43,139723
140,0,110,0.55,611,25231,67320,1315.76,138113
140,0,110,0.55,593,24749,65340,1284.12,134861
140,0,110,0.55,565,23641,62260,1263.16,132707
140,0,110,0.55,613,24989,67540,1304.47,136953
140,0,110,0.55,634,24469,69815,1338.32,140432
140,0,110,0.55,541,23675,59620,1242.11,130544
140,0,110,0.55,563,24070,62040,1254.82,131850
140,1,110,0.55,143,5672,15730,336.107,37396.2
140,0,110,0.55,554,24070,61050,1249.3,131283
140,0,110,0.55,610,25416,67178,1290.02,135468
140,0,110,0.55,645,25888,71060,1335.24,140115
140,0,110,0.55,605,25206,66660,1298.8,136370
140,0,110,0.55,587,24311,64680,1280.79,134519
140,0,110,0.55,592,24203,65230,1289.72,135437
140,0,110,0.55,599,24416,66000,1306.12,137123
141,0,110,0.6,611,24370,67320,1308.1,137326
141,0,110,0.6,589,24087,64900,1285.25,134978
141,0,110,0.6,605,25040,66660,1298.45,136334
141,0,110,0.6,585,24460,64460,1285.82,135036
141,0,110,0.6,602,24405,66330,1305.47,137056
141,0,110,0.6,599,23921,65900,1305.52,137061
141,0,110,0.6,645,25460,71060,1349.91,141623
141,0,110,0.6,597,24305,65780,1293.01,135775
141,1,110,0.6,205,9031,22550,460.854,50240.6
141,0,110,0.6,605,24872,66660,1298.3,136319
141,0,110,0.6,614,24380,67606,1300.92,136588
141,0,110,0.6,602,24519,66330,1298.78,136368
141,0,110,0.6,619,24267,68200,1321.24,138677
141,1,110,0.6,238,9577,26180,518.023,56125.3
141,1,110,0.6,107,3923,11770,227.802,25429.2
141,0,110,0.6,582,23816,64061,1276.79,134108
141,0,110,0.6,627,25697,69080,1321.81,138735
141,1,110,0.6,484,20596,53240,1058.15,111637
141,0,110,0.6,600,25181,66110,1296.17,136100
141,1,110,0.6,464,18828,51040,1007.27,106407
141,0,110,0.6,635,25762,69937,1318.82,138427
141,0,110,0.6,621,24680,68420,1323.62,138921
141,0,110,0.6,621,23469,68420,1313.03,137833
141,0,110,0.6,571,23771,62920,1269.88,133398
142,0,110,0.65,631,25823,69520,1323.9,138950
142,0,110,0.65,625,25363,68860,1314.42,137975
142,0,110,0.65,604,24854,66507,1292.36,135708
142,0,110,0.65,601,24197,66220,1295.35,136016
142,0,110,0.65,644,25505,70950,1341.14,140722
142,1,110,0.65,112,5033,12320,273.608,30735.3
142,0,110,0.65,622,24526,68530,1302.28,136728
142,0,110,0.65,571,23352,62920,1256.82,132056
142,0,110,0.65,618,25612,68090,1328.35,139407
142,0,110,0.65,641,25487,70620,1342.58,140870
142,0,110,0.65,635,24308,69960,1344,141016
142,0,110,0.65,629,25592,69286,1331.21,139701
142,0,110,0.65,626,25388,68970,1321.63,138716
142,0,110,0.65,579,23185,63800,1271.15,133529
142,0,110,0.65,638,25062,70269,1334.91,140081
142,0,110,0.65,592,24651,65230,1287.44,135203
142,1,110,0.65,516,20620,56760,1093.6,115279
142,1,110,0.65,106,4132,11660,223.962,24984.8
142,0,110,0.65,619,25614,68200,1312.75,137804
142,0,110,0.65,607,23785,66849,1298.53,136343
142,0,110,0.65,589,24414,64900,1282.84,134730
142,0,110,0.65,643,25181,70828,1349.02,141532
142,0,110,0.65,635,24911,69960,1337.01,140297
142,0,110,0.65,611,23773,67258,1313.1,137840
143,0,120,0.05,408,19201,49030,1061.59,121918
143,0,120,0.05,353,19520,42480,1048.76,120480
143,0,120,0.05,333,18617,40080,1027.51,118097
143,0,120,0.05,412,18131,49545,1054.35,121106
143,1,120,0.05,424,17815,50880,1054.75,121150
143,0,120,0.05,335,18838,40320,1038.09,119284
143,1,120,0.05,252,8019,30240,498.981,58836.3
143,0,120,0.05,335,18279,40320,1028.91,118254
143,0,120,0.05,424,18421,51000,1057.83,121496
143,0,120,0.05,370,19112,44413,1052.41,120889
143,1,120,0.05,285,14801,34200,766.486,88830
143,0,120,0.05,355,18442,42720,1034.31,118860
143,1,120,0.05,242,10393,29040,609.133,71188.2
143,1,120,0.05,217,8576,26040,460.587,54523.3
143,1,120,0.05,247,9183,29640,507.745,59820.4
143,0,120,0.05,424,19974,50980,1055.72,121260
143,0,120,0.05,367,18339,44160,1031.86,118584
143,0,120,0.05,500,16969,60120,1062.36,122004
143,0,120,0.05,431,21267,51840,1073.4,123242
143,1,120,0.05,164,7329,19680,364.402,43719.7
143,1,120,0.05,281,10970,33720,660.357,76931.3
143,1,120,0.05,126,5368,15120,314.823,38151.4
143,0,120,0.05,407,20293,48960,1056.01,121292
143,0,120,0.05,445,17724,53520,1046.77,120257
144,0,120,0.1,427,19106,51360,1039.37,119426
144,0,120,0.1,418,19550,50280,1055.59,121245
144,0,120,0.1,365,20161,43908,1044.11,119959
144,0,120,0.1,403,20554,48480,1050.94,120724
144,0,120,0.1,407,19615,48960,1042.73,119803
144,0,120,0.1,418,20944,50280,1057.21,121427
144,1,120,0.1,309,10131,37080,642.865,74970.1
144,0,120,0.1,375,19994,45120,1058.76,121601
144,1,120,0.1,365,16410,43800,909.523,104867
144,0,120,0.1,462,23033,55560,1094.14,125567
144,1,120,0.1,48,1927,5760,103.176,12320.4
144,0,120,0.1,357,19603,42960,1054.6,121134
144,1,120,0.1,362,15558,43440,828.948,95833.4
144,1,120,0.1,148,7408,17760,367.256,44040
144,0,120,0.1,432,20023,51960,1054.2,121089
144,0,120,0.1,433,20571,52055,1068.35,122676
144,1,120,0.1,116,5372,13920,273.574,33517.7
144,1,120,0.1,300,15151,36000,737.386,85567.9
144,1,120,0.1,111,4886,13320,235.915,28853
144,1,120,0.1,188,7545,22560,423.328,50338.5
144,0,120,0.1,419,18310,50400,1038.8,119362
144,1,120,0.1,260,10765,31200,558.494,65511.6
144,1,120,0.1,157,7106,18840,374.601,44865.2
144,0,120,0.1,338,19163,40680,1038.95,119379
145,0,120,0.15,410,20455,49320,1049.57,120570
145,0,120,0.15,416,18823,50040,1043.61,119902
145,1,120,0.15,105,4074,12600,229.438,28034.1
145,0,120,0.15,442,21762,53160,1070.22,122886
145,1,120,0.15,122,5025,14640,283.607,34644.5
145,0,120,0.15,393,18376,47280,1018.31,117066
145,0,120,0.15,421,21134,50582,1055.6,121247
145,0,120,0.15,398,20203,47880,1033.66,118787
145,1,120,0.15,371,18515,44520,916.012,105594
145,0,120,0.15,405,20921,48680,1058.1,121526
145,1,120,0.15,72,2945,8640,164.902,19879.1
145,1,120,0.15,134,6648,16080,346.49,41708.2
145,1,120,0.15,179,8024,21480,421.058,50083.2
145,1,120,0.15,374,18411,44880,949.057,109299
145,1,120,0.15,68,2583,8160,140.831,16839
145,1,120,0.15,87,4003,10440,220.423,26895.6
145,0,120,0.15,435,20520,52320,1059.07,121635
145,1,120,0.15,105,4752,12600,238.836,29221.5
145,1,120,0.15,278,11837,33360,696.062,80934.7
145,1,120,0.15,191,8252,22920,473.174,55938.3
145,0,120,0.15,431,20998,51840,1054.07,121074
145,0,120,0.15,446,20821,53640,1060.15,121757
145,1,120,0.15,411,18428,49320,1012.74,116441
145,0,120,0.15,409,19359,49200,1036.3,119083
146,1,120,0.2,363,17417,43560,906.931,104577
146,1,120,0.2,182,8282,21840,422.61,50258
146,1,120,0.2,132,5934,15840,306.193,37181.3
146,0,120,0.2,444,21299,53400,1073.3,123231
146,1,120,0.2,139,6260,16680,326.124,39420.2
146,1,120,0.2,179,8240,21480,418.804,49830
146,1,120,0.2,73,3060,8760,165.169,19913.3
146,0,120,0.2,416,20495,50040,1046.49,120225
146,0,120,0.2,389,19880,46800,1031.77,118575
146,1,120,0.2,211,10133,25320,543.325,63810
146,1,120,0.2,218,9464,26160,488.832,57696.1
146,0,120,0.2,463,21300,55680,1066.06,122419
146,0,120,0.2,425,21034,51120,1046.57,120234
146,1,120,0.2,374,17600,44880,844.117,97533.9
146,0,120,0.2,467,21489,56102,1074.17,123328
146,0,120,0.2,403,21109,48360,1056.06,121297
146,1,120,0.2,280,12245,33600,613.632,71693.1
146,1,120,0.2,295,15313,35400,769.245,89139.4
146,1,120,0.2,113,4941,13560,237.467,29048.8
146,1,120,0.2,121,5109,14520,256.097,31402.9
146,1,120,0.2,183,8614,21960,420.958,50071.9
146,0,120,0.2,461,21594,55374,1088.03,124882
146,1,120,0.2,331,16265,39720,829.065,95846.5
146,0,120,0.2,522,24179,62760,1112.18,127590
147,0,120,0.25,466,22187,55992,1095.07,125672
147,0,120,0.25,461,21671,55402,1086.81,124746
147,0,120,0.25,447,20741,53760,1064.55,122250
147,0,120,0.25,467,22894,56160,1090.22,125128
147,0,120,0.25,447,21099,53760,1080.56,124044
147,0,120,0.25,437,22220,52560,1060.82,121832
147,1,120,0.25,230,10322,27600,508.797,59938.3
147,0,120,0.25,486,23523,58427,1111.46,127509
147,1,120,0.25,394,18388,47280,894.589,103193
147,0,120,0.25,423,20635,50880,1051.37,120772
147,1,120,0.25,159,7130,19080,354.503,42607.5
147,0,120,0.25,473,22062,56810,1098.73,126082
147,0,120,0.25,421,20623,50548,1065.4,122346
147,0,120,0.25,437,21132,52560,1067.83,122617
147,1,120,0.25,240,11215,28800,540.349,63476.2
147,1,120,0.25,344,17589,41280,897.917,103566
147,0,120,0.25,482,23280,57960,1087.24,124794
147,1,120,0.25,147,7035,17640,359.31,43147.5
147,0,120,0.25,460,20682,55311,1070.64,122932
147,0,120,0.25,456,21070,54840,1082.4,124251
147,1,120,0.25,284,13417,34080,672.9,78337.7
147,0,120,0.25,433,22272,52080,1084.82,124522
147,0,120,0.25,490,23899,58920,1110.36,127386
147,1,120,0.25,285,13610,34200,652.414,76040.8
148,0,120,0.3,485,23633,58320,1121.41,128625
148,0,120,0.3,428,22065,51480,1070.94,122966
148,0,120,0.3,469,22775,56400,1096.93,125880
148,0,120,0.3,498,23550,59880,1130.66,129662
148,1,120,0.3,96,3595,11520,202.144,24585.6
148,0,120,0.3,512,24932,61560,1130.96,129696
148,1,120,0.3,424,20534,50880,953.673,109817
148,1,120,0.3,438,20610,52560,1009.26,116050
148,0,120,0.3,518,23848,62275,1134.26,130065
148,0,120,0.3,431,20733,51840,1064.03,122192
148,0,120,0.3,515,24523,61920,1139.37,130639
148,0,120,0.3,460,20572,55320,1085.96,124650
148,1,120,0.3,414,19502,49680,948.271,109212
148,0,120,0.3,456,20842,54840,1081.73,124176
148,1,120,0.3,458,21893,54960,1049.85,120600
148,0,120,0.3,472,23591,56732,1116.13,128032
148,0,120,0.3,441,20755,53040,1072.16,123103
148,0,120,0.3,470,20127,56520,1085.52,124601
148,1,120,0.3,134,5886,16080,326.692,39483.9
148,0,120,0.3,501,23246,60240,1133.37,129966
148,0,120,0.3,506,24228,60840,1128.5,129420
148,0,120,0.3,455,22082,54720,1086.61,124723
148,0,120,0.3,451,21415,54160,1083.55,124380
148,1,120,0.3,376,18916,45120,992.355,114154
149,1,120,0.35,79,4171,9480,188.206,22824.6
149,0,120,0.35,455,22402,54720,1102.91,126551
149,0,120,0.35,543,24492,65280,1172.79,134385
149,0,120,0.35,482,23105,57960,1113.6,127749
149,0,120,0.35,541,25482,65040,1158.82,132819
149,0,120,0.35,484,22321,58200,1113.08,127691
149,1,120,0.35,212,9209,25440,454.611,53852
149,0,120,0.35,528,24339,63480,1154.69,132356
149,1,120,0.35,338,16430,40560,792.692,91768.2
149,0,120,0.35,467,22142,56160,1093.98,125550
149,0,120,0.35,538,24975,64586,1170.29,134106
149,0,120,0.35,515,24845,61920,1152.73,132137
149,0,120,0.35,502,24009,60360,1130.39,129632
149,0,120,0.35,532,24862,63876,1165.31,133547
149,0,120,0.35,492,22480,59120,1118.72,128323
149,1,120,0.35,137,5820,16440,288.465,35190.8
149,0,120,0.35,482,23634,57960,1122.72,128771
149,0,120,0.35,501,23229,60240,1135.88,130247
149,0,120,0.35,537,25169,64560,1169.07,133969
149,0,120,0.35,429,20855,51600,1074.27,123339
149,1,120,0.35,516,23188,61920,1100.96,126331
149,0,120,0.35,479,22505,57600,1122.41,128737
149,1,120,0.35,86,3696,10320,196.903,23923.3
149,1,120,0.35,406,19074,48720,925.41,106648
150,0,120,0.4,501,23583,60240,1138.92,130588
150,1,120,0.4,444,20161,53280,1024.16,117720
150,0,120,0.4,556,25200,66840,1176.43,134794
