id,ukoñczony poziom,decyzyjne skoki,wartoœæ skoku decyzyjnego,wartoœæ ruchu decyzyjnego,wynikowe ruchy,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
837,0,42,10,0.95,0,0,0,19.5557,219,1012,19.5557
838,0,42,10,0.975,0,0,0,19.7728,193,924,19.7728
839,0,42,10,1,0,0,0,19.7728,246,924,19.7728
840,1,44,10,0.025,87,0,27,193.564,9997,26798,193.564
841,1,44,10,0.05,68,0,26,146.289,7496,20248,146.289
842,1,44,10,0.075,57,0,27,126.741,5403,14444,126.741
843,1,44,10,0.1,56,0,26,123.702,4802,12742,123.702
844,1,44,10,0.125,48,0,27,106.951,3759,10074,106.951
845,1,44,10,0.15,45,0,26,101.824,3415,9108,101.824
846,1,44,10,0.175,41,0,26,93.3062,2897,7682,93.3062
847,1,44,10,0.2,43,0,25,97.7486,2689,7130,97.7486
848,1,44,10,0.225,37,0,26,83.3192,2429,6394,83.3192
849,1,44,10,0.25,41,0,27,93.0724,2133,5888,93.0724
850,1,44,10,0.275,36,0,26,81.3986,2086,5474,81.3986
851,1,44,10,0.3,36,0,25,82.3839,2024,5428,82.3839
852,1,44,10,0.325,37,0,25,85.39,1793,4784,85.39
853,1,44,10,0.35,39,0,27,88.1624,1644,4600,88.1624
854,1,44,10,0.375,40,0,27,89.6487,1635,4416,89.6487
855,1,44,10,0.4,40,0,28,90.6007,1515,4232,90.6007
856,1,44,10,0.425,36,0,27,81.6658,1485,4094,81.6658
857,1,44,10,0.45,35,0,27,80.0792,1394,3910,80.0792
858,0,44,10,0.475,0,0,0,66.4347,1332,3634,66.4347
859,1,44,10,0.5,38,0,27,84.3045,1350,3634,84.3045
860,0,44,10,0.525,0,0,0,48.6818,766,2254,48.6818
861,0,44,10,0.55,0,0,0,77.1566,1232,3358,77.1566
862,0,44,10,0.575,0,0,0,72.5639,1178,3220,72.5639
863,0,44,10,0.6,0,0,0,70.0588,1181,3174,70.0588
864,0,44,10,0.625,0,0,0,75.4364,1098,3082,75.4364
865,0,44,10,0.65,0,0,0,30.5114,383,1334,30.5114
866,0,44,10,0.675,0,0,0,71.7789,1086,3036,71.7789
867,0,44,10,0.7,0,0,0,72.4303,1055,2944,72.4303
868,0,44,10,0.725,0,0,0,72.6307,941,2760,72.6307
869,0,44,10,0.75,0,0,0,72.5305,930,2668,72.5305
870,0,44,10,0.775,0,0,0,28.524,303,1196,28.524
871,0,44,10,0.8,0,0,0,26.5533,288,1150,26.5533
872,0,44,10,0.825,0,0,0,76.405,951,2622,76.405
873,0,44,10,0.85,0,0,0,32.8996,372,1242,32.8996
874,0,44,10,0.875,0,0,0,20.9085,267,1104,20.9085
875,0,44,10,0.9,0,0,0,19.7895,245,1058,19.7895
876,0,44,10,0.925,0,0,0,19.9899,242,1104,19.9899
877,0,44,10,0.95,0,0,0,19.6392,229,1058,19.6392
878,0,44,10,0.975,0,0,0,20.7582,230,1012,20.7582
879,0,44,10,1,0,0,0,20.7582,283,1012,20.7582
880,1,46,10,0.025,85,0,27,185.001,10413,27370,185.001
881,1,46,10,0.05,74,0,26,161.781,7863,21076,161.781
882,1,46,10,0.075,61,0,27,135.439,5631,14490,135.439
883,1,46,10,0.1,52,0,26,115.952,4865,12512,115.952
884,1,46,10,0.125,47,0,27,104.479,3673,9844,104.479
885,1,46,10,0.15,45,0,26,100.471,3477,9200,100.471
886,1,46,10,0.175,44,0,25,98.5001,2870,7728,98.5001
887,1,46,10,0.2,44,0,24,98.3999,2702,7222,98.3999
888,1,46,10,0.225,38,0,24,85.507,2297,6348,85.507
889,1,46,10,0.25,39,0,26,87.7783,2212,5980,87.7783
890,1,46,10,0.275,38,0,26,87.0935,2203,5618,87.0935
891,1,46,10,0.3,36,0,26,81.933,1974,5290,81.933
892,1,46,10,0.325,38,0,25,86.4422,1823,4922,86.4422
893,0,46,10,0.35,0,0,0,77.7411,1668,4370,77.7411
894,1,46,10,0.375,40,0,27,89.1811,1582,4370,89.1811
895,1,46,10,0.4,40,0,27,88.2793,1559,4324,88.2793
896,1,46,10,0.425,37,0,27,84.388,1445,4002,84.388
897,1,46,10,0.45,37,0,27,85.7074,1425,3956,85.7074
898,1,46,10,0.475,36,0,25,80.8307,1350,3772,80.8307
899,0,46,10,0.5,0,0,0,74.6181,1291,3634,74.6181
900,0,46,10,0.525,0,0,0,78.8935,1176,3220,78.8935
901,0,46,10,0.55,0,0,0,74.7183,1103,3266,74.7183
902,0,46,10,0.575,0,0,0,74.2506,1165,3220,74.2506
903,0,46,10,0.6,0,0,0,71.6453,1087,3128,71.6453
904,0,46,10,0.625,0,0,0,73.7329,1071,3082,73.7329
905,0,46,10,0.65,0,0,0,74.117,1053,3036,74.117
906,0,46,10,0.675,0,0,0,27.6556,314,1288,27.6556
907,0,46,10,0.7,0,0,0,27.6556,289,1242,27.6556
908,0,46,10,0.725,0,0,0,26.1191,293,1242,26.1191
909,0,46,10,0.75,0,0,0,26.069,293,1196,26.069
910,0,46,10,0.775,0,0,0,23.8979,279,1150,23.8979
911,0,46,10,0.8,0,0,0,23.8979,276,1150,23.8979
912,0,46,10,0.825,0,0,0,23.1798,284,1150,23.1798
913,0,46,10,0.85,0,0,0,23.8979,273,1150,23.8979
914,0,46,10,0.875,0,0,0,22.2111,273,1104,22.2111
915,0,46,10,0.9,0,0,0,19.2384,255,1104,19.2384
916,0,46,10,0.925,0,0,0,19.3052,297,1104,19.3052
917,0,46,10,0.95,0,0,0,19.9732,222,1012,19.9732
918,0,46,10,0.975,0,0,0,19.2384,214,1012,19.2384
919,0,46,10,1,0,0,0,19.0714,220,1012,19.0714
920,1,48,10,0.025,89,0,27,194.482,11108,29314,194.482
921,1,48,10,0.05,67,0,26,150.329,8537,22368,150.329
922,1,48,10,0.075,59,0,27,129.112,5599,15264,129.112
923,1,48,10,0.1,55,0,26,123.401,5045,13296,123.401
924,1,48,10,0.125,47,0,27,102.943,3752,10320,102.943
925,1,48,10,0.15,46,0,26,104.028,3413,9504,104.028
926,1,48,10,0.175,42,0,26,93.8907,2936,7968,93.8907
927,1,48,10,0.2,41,0,26,91.6528,2798,7536,91.6528
928,1,48,10,0.225,39,0,25,88.2459,2350,6528,88.2459
929,1,48,10,0.25,42,0,28,94.9763,2240,6144,94.9763
930,1,48,10,0.275,40,0,27,89.3815,2078,5664,89.3815
931,1,48,10,0.3,36,0,25,82.4006,2019,5520,82.4006
932,1,48,10,0.325,36,0,24,82.6511,1737,4848,82.6511
933,1,48,10,0.35,38,0,25,86.3587,1665,4800,86.3587
934,1,48,10,0.375,41,0,28,91.5693,1672,4560,91.5693
935,1,48,10,0.4,42,0,26,95.2602,1625,4512,95.2602
936,1,48,10,0.425,38,0,27,85.9913,1496,4272,85.9913
937,1,48,10,0.45,33,0,25,77.7745,1531,4128,77.7745
938,1,48,10,0.475,35,0,27,79.0605,1424,4032,79.0605
939,1,48,10,0.5,37,0,27,81.5656,1526,3984,81.5656
940,0,48,10,0.525,0,0,0,27.2047,331,1440,27.2047
941,0,48,10,0.55,0,0,0,27.3884,346,1488,27.3884
942,1,48,10,0.575,34,0,26,78.025,1270,3552,78.025
943,1,48,10,0.6,34,0,26,77.7578,1295,3504,77.7578
944,0,48,10,0.625,0,0,0,28.2067,313,1296,28.2067
945,0,48,10,0.65,0,0,0,28.2067,322,1296,28.2067
946,0,48,10,0.675,0,0,0,27.5053,318,1344,27.5053
947,0,48,10,0.7,0,0,0,27.6222,293,1296,27.6222
948,0,48,10,0.725,0,0,0,26.0189,296,1296,26.0189
949,0,48,10,0.75,0,0,0,26.0189,298,1248,26.0189
950,0,48,10,0.775,0,0,0,23.9647,284,1200,23.9647
951,0,48,10,0.8,0,0,0,23.9647,282,1200,23.9647
952,0,48,10,0.825,0,0,0,23.2466,289,1200,23.2466
953,0,48,10,0.85,0,0,0,23.8979,279,1200,23.8979
954,0,48,10,0.875,0,0,0,22.161,273,1152,22.161
955,0,48,10,0.9,0,0,0,19.2384,258,1152,19.2384
956,0,48,10,0.925,0,0,0,19.2551,303,1152,19.2551
957,0,48,10,0.95,0,0,0,19.9231,226,1056,19.9231
958,0,48,10,0.975,0,0,0,19.2384,214,1056,19.2384
959,0,48,10,1,0,0,0,19.0714,223,1056,19.0714
960,1,50,10,0.025,83,0,26,181.345,11174,29600,181.345
961,1,50,10,0.05,73,0,26,160.996,8789,23380,160.996
962,1,50,10,0.075,55,0,26,123.05,5896,15550,123.05
963,1,50,10,0.1,52,0,26,116.721,5021,13600,116.721
964,1,50,10,0.125,46,0,25,102.174,3972,10800,102.174
965,1,50,10,0.15,45,0,25,100.371,3474,9850,100.371
966,1,50,10,0.175,41,0,26,91.8866,3141,8450,91.8866
967,1,50,10,0.2,44,0,28,99.2851,2856,7900,99.2851
968,1,50,10,0.225,41,0,28,92.3209,2623,6900,92.3209
969,1,50,10,0.25,40,0,26,88.7636,2498,6600,88.7636
970,1,50,10,0.275,36,0,26,81.2316,2173,5850,81.2316
971,1,50,10,0.3,36,0,24,82.3505,2108,5850,82.3505
972,1,50,10,0.325,38,0,28,85.6573,1891,5300,85.6573
973,1,50,10,0.35,36,0,24,81.3652,1801,4950,81.3652
974,1,50,10,0.375,41,0,27,92.7718,1615,4650,92.7718
975,1,50,10,0.4,40,0,27,91.252,1698,4700,91.252
976,1,50,10,0.425,35,0,27,78.977,1614,4500,78.977
977,1,50,10,0.45,35,0,26,79.311,1488,4150,79.311
978,1,50,10,0.475,36,0,25,81.4821,1513,4150,81.4821
979,1,50,10,0.5,37,0,25,83.9538,1530,4200,83.9538
980,0,50,10,0.525,0,0,0,72.4303,1299,3700,72.4303
981,0,50,10,0.55,0,0,0,79.7953,1340,3650,79.7953
982,0,50,10,0.575,0,0,0,72.5806,1297,3600,72.5806
983,0,50,10,0.6,0,0,0,72.2466,1326,3600,72.2466
984,0,50,10,0.625,0,0,0,74.3843,1154,3350,74.3843
985,0,50,10,0.65,0,0,0,74.8185,1157,3350,74.8185
986,0,50,10,0.675,0,0,0,72.5305,1106,3300,72.5305
987,0,50,10,0.7,0,0,0,73.0148,1130,3200,73.0148
988,0,50,10,0.725,0,0,0,25.7851,301,1350,25.7851
989,0,50,10,0.75,0,0,0,23.4136,289,1250,23.4136
990,0,50,10,0.775,0,0,0,23.6975,300,1250,23.6975
991,0,50,10,0.8,0,0,0,23.6975,301,1250,23.6975
992,0,50,10,0.825,0,0,0,23.3134,307,1250,23.3134
993,0,50,10,0.85,0,0,0,23.9647,296,1250,23.9647
994,0,50,10,0.875,0,0,0,19.539,248,1100,19.539
995,0,50,10,0.9,0,0,0,19.6058,246,1100,19.6058
996,0,50,10,0.925,0,0,0,19.7895,244,1150,19.7895
997,0,50,10,0.95,0,0,0,19.4722,233,1100,19.4722
998,0,50,10,0.975,0,0,0,19.2551,215,1050,19.2551
999,0,50,10,1,0,0,0,19.1549,222,1050,19.1549
1000,1,52,10,0.025,84,0,27,184.116,11424,30284,184.116
1001,1,52,10,0.05,74,0,26,164.234,9410,24362,164.234
1002,1,52,10,0.075,59,0,27,130.681,6060,16172,130.681
1003,1,52,10,0.1,55,0,26,120.695,5196,13988,120.695
1004,1,52,10,0.125,49,0,27,108.971,4112,11284,108.971
1005,1,52,10,0.15,47,0,26,106.55,3813,10400,106.55
1006,1,52,10,0.175,44,0,26,100.521,3237,8840,100.521
1007,1,52,10,0.2,42,0,26,93.7237,2972,8112,93.7237
1008,1,52,10,0.225,40,0,24,88.7469,2526,7176,88.7469
1009,1,52,10,0.25,41,0,28,93.039,2541,6708,93.039
1010,1,52,10,0.275,39,0,28,88.8471,2326,6136,88.8471
1011,1,52,10,0.3,36,0,25,82.1501,2200,6084,82.1501
1012,1,52,10,0.325,37,0,23,84.6886,1980,5460,84.6886
1013,1,52,10,0.35,37,0,25,84.3379,1884,5252,84.3379
1014,1,52,10,0.375,41,0,28,92.5046,1830,4992,92.5046
1015,1,52,10,0.4,40,0,26,91.1351,1695,4836,91.1351
1016,1,52,10,0.425,38,0,27,85.5237,1659,4732,85.5237
1017,1,52,10,0.45,36,0,27,80.6971,1593,4524,80.6971
1018,1,52,10,0.475,36,0,27,81.5489,1589,4368,81.5489
1019,1,52,10,0.5,38,0,26,84.1041,1560,4160,84.1041
1020,0,52,10,0.525,0,0,0,48.4146,848,2548,48.4146
1021,0,52,10,0.55,0,0,0,76.8226,1358,3796,76.8226
1022,0,52,10,0.575,0,0,0,72.2633,1279,3588,72.2633
1023,0,52,10,0.6,0,0,0,70.326,1251,3536,70.326
1024,0,52,10,0.625,0,0,0,72.7309,1160,3328,72.7309
1025,0,52,10,0.65,0,0,0,72.7476,1161,3328,72.7476
1026,0,52,10,0.675,0,0,0,71.6286,1223,3484,71.6286
1027,0,52,10,0.7,0,0,0,72.1297,1160,3328,72.1297
1028,0,52,10,0.725,0,0,0,74.8519,1079,3224,74.8519
1029,0,52,10,0.75,0,0,0,74.6515,1075,3120,74.6515
1030,0,52,10,0.775,0,0,0,73.7663,1103,3120,73.7663
1031,0,52,10,0.8,0,0,0,73.9667,1091,3120,73.9667
1032,0,52,10,0.825,0,0,0,23.2967,318,1300,23.2967
1033,0,52,10,0.85,0,0,0,23.8812,305,1300,23.8812
1034,0,52,10,0.875,0,0,0,20.9252,296,1248,20.9252
1035,0,52,10,0.9,0,0,0,19.7394,269,1196,19.7394
1036,0,52,10,0.925,0,0,0,19.9064,268,1248,19.9064
1037,0,52,10,0.95,0,0,0,19.4722,256,1196,19.4722
1038,0,52,10,0.975,0,0,0,19.2551,235,1144,19.2551
1039,0,52,10,1,0,0,0,19.1549,245,1144,19.1549
1040,1,54,10,0.025,81,0,27,177.172,11029,30322,177.172
1041,1,54,10,0.05,70,0,25,152.8,9062,24408,152.8
1042,1,54,10,0.075,56,0,27,125.205,6164,16578,125.205
1043,1,54,10,0.1,54,0,25,118.992,5496,14526,118.992
1044,1,54,10,0.125,48,0,26,106.8,4193,11610,106.8
1045,1,54,10,0.15,46,0,26,104.479,3987,10638,104.479
1046,1,54,10,0.175,41,0,25,92.8219,3183,8856,92.8219
1047,1,54,10,0.2,43,0,24,98.0325,3105,8424,98.0325
1048,1,54,10,0.225,38,0,25,86.6426,2706,7506,86.6426
1049,1,54,10,0.25,41,0,28,93.5233,2560,6912,93.5233
1050,1,54,10,0.275,40,0,27,90.6007,2318,6372,90.6007
1051,1,54,10,0.3,36,0,25,82.601,2157,6156,82.601
1052,1,54,10,0.325,36,0,24,82.0165,2121,5778,82.0165
1053,1,54,10,0.35,37,0,25,84.2711,1933,5454,84.2711
1054,1,54,10,0.375,41,0,27,93.9575,1826,5076,93.9575
1055,1,54,10,0.4,41,0,27,92.4545,1872,5130,92.4545
1056,1,54,10,0.425,36,0,26,82.2002,1918,5022,82.2002
1057,1,54,10,0.45,36,0,27,81.3819,1681,4698,81.3819
1058,1,54,10,0.475,35,0,26,78.9937,1665,4590,78.9937
1059,1,54,10,0.5,36,0,26,80.3965,1573,4536,80.3965
1060,1,54,10,0.525,37,0,27,83.6031,1506,4212,83.6031
1061,1,54,10,0.55,37,0,27,82.9684,1420,4158,82.9684
1062,0,54,10,0.575,0,0,0,71.7121,1335,3834,71.7121
1063,0,54,10,0.6,0,0,0,71.7288,1368,3780,71.7288
1064,1,54,10,0.625,35,0,27,80.5802,1301,3780,80.5802
1065,0,54,10,0.65,0,0,0,79.8287,1290,3672,79.8287
1066,0,54,10,0.675,0,0,0,27.6055,368,1566,27.6055
1067,0,54,10,0.7,0,0,0,27.6556,327,1458,27.6556
1068,0,54,10,0.725,0,0,0,25.902,328,1458,25.902
1069,0,54,10,0.75,0,0,0,25.902,326,1404,25.902
1070,0,54,10,0.775,0,0,0,23.8979,315,1350,23.8979
1071,0,54,10,0.8,0,0,0,23.8979,317,1350,23.8979
1072,0,54,10,0.825,0,0,0,23.3134,324,1350,23.3134
1073,0,54,10,0.85,0,0,0,23.9647,314,1350,23.9647
1074,0,54,10,0.875,0,0,0,20.9252,300,1296,20.9252
1075,0,54,10,0.9,0,0,0,19.7895,275,1242,19.7895
1076,0,54,10,0.925,0,0,0,19.9732,273,1296,19.9732
1077,0,54,10,0.95,0,0,0,19.4221,261,1242,19.4221
1078,0,54,10,0.975,0,0,0,19.2551,241,1188,19.2551
1079,0,54,10,1,0,0,0,19.1549,251,1188,19.1549
1080,1,56,10,0.025,84,0,27,185.067,12167,32558,185.067
1081,1,56,10,0.05,74,0,26,164.067,10084,26180,164.067
1082,1,56,10,0.075,62,0,27,138.043,6613,17808,138.043
1083,1,56,10,0.1,55,0,26,121.313,5607,15064,121.313
1084,1,56,10,0.125,49,0,27,108.571,4320,12096,108.571
1085,1,56,10,0.15,46,0,26,104.178,3979,11032,104.178
1086,1,56,10,0.175,43,0,26,97.8154,3363,9352,97.8154
1087,1,56,10,0.2,42,0,26,93.54,3202,8792,93.54
1088,1,56,10,0.225,40,0,24,89.3648,2684,7672,89.3648
1089,1,56,10,0.25,41,0,28,93.707,2706,7168,93.707
1090,1,56,10,0.275,39,0,28,88.6968,2483,6608,88.6968
1091,1,56,10,0.3,36,0,25,82.2837,2389,6608,82.2837
1092,1,56,10,0.325,37,0,23,84.6886,2118,5880,84.6886
1093,1,56,10,0.35,37,0,25,84.4214,2048,5712,84.4214
1094,1,56,10,0.375,41,0,28,92.3543,1995,5432,92.3543
1095,1,56,10,0.4,40,0,26,90.9848,1848,5264,90.9848
1096,1,56,10,0.425,38,0,27,85.4234,1889,5208,85.4234
1097,1,56,10,0.45,36,0,26,81.3986,1711,4816,81.3986
1098,1,56,10,0.475,36,0,27,81.3819,1669,4760,81.3819
1099,1,56,10,0.5,38,0,26,84.8222,1751,4592,84.8222
1100,0,56,10,0.525,0,0,0,71.1777,1506,4088,71.1777
1101,0,56,10,0.55,0,0,0,48.1307,817,2688,48.1307
1102,0,56,10,0.575,0,0,0,72.0629,1409,3976,72.0629
1103,0,56,10,0.6,0,0,0,70.1757,1347,3808,70.1757
1104,0,56,10,0.625,0,0,0,72.5305,1264,3640,72.5305
1105,0,56,10,0.65,0,0,0,72.5472,1263,3640,72.5472
1106,0,56,10,0.675,0,0,0,71.7455,1243,3696,71.7455
1107,0,56,10,0.7,0,0,0,72.1464,1239,3584,72.1464
1108,0,56,10,0.725,0,0,0,74.8519,1149,3472,74.8519
1109,0,56,10,0.75,0,0,0,74.6515,1142,3360,74.6515
1110,0,56,10,0.775,0,0,0,73.7663,1177,3360,73.7663
1111,0,56,10,0.8,0,0,0,73.9667,1164,3360,73.9667
1112,0,56,10,0.825,0,0,0,23.3134,341,1400,23.3134
1113,0,56,10,0.85,0,0,0,23.8979,327,1400,23.8979
1114,0,56,10,0.875,0,0,0,20.9252,314,1344,20.9252
1115,0,56,10,0.9,0,0,0,19.7394,286,1288,19.7394
1116,0,56,10,0.925,0,0,0,19.9064,284,1344,19.9064
1117,0,56,10,0.95,0,0,0,19.4722,273,1288,19.4722
1118,0,56,10,0.975,0,0,0,19.2551,251,1232,19.2551
1119,0,56,10,1,0,0,0,19.1549,261,1232,19.1549
1120,1,58,10,0.025,82,0,27,182.013,12857,34162,182.013
1121,1,58,10,0.05,68,0,26,150.379,9342,25510,150.379
1122,1,58,10,0.075,57,0,27,126.925,6769,17980,126.925
1123,1,58,10,0.1,54,0,25,119.743,5944,15602,119.743
1124,1,58,10,0.125,47,0,26,105.064,4752,12470,105.064
1125,1,58,10,0.15,44,0,26,98.8675,4228,11542,98.8675
1126,1,58,10,0.175,41,0,26,92.8386,3494,9570,92.8386
1127,1,58,10,0.2,43,0,25,98.0325,3448,9164,98.0325
1128,1,58,10,0.225,38,0,26,86.6426,2928,8120,86.6426
1129,1,58,10,0.25,42,0,28,95.4272,2831,7424,95.4272
1130,1,58,10,0.275,39,0,28,89.2646,2581,6844,89.2646
1131,1,58,10,0.3,36,0,25,82.5342,2485,6844,82.5342
1132,1,58,10,0.325,36,0,24,82.4173,2306,6264,82.4173
1133,1,58,10,0.35,37,0,25,84.9892,2124,5916,84.9892
1134,1,58,10,0.375,41,0,28,92.8386,2004,5568,92.8386
1135,1,58,10,0.4,41,0,27,91.5025,2022,5568,91.5025
1136,1,58,10,0.425,38,0,27,85.9913,1972,5394,85.9913
1137,1,58,10,0.45,36,0,26,81.5823,1786,4988,81.5823
1138,1,58,10,0.475,36,0,25,81.6825,1767,4872,81.6825
1139,1,58,10,0.5,37,0,25,83.0853,1667,4814,83.0853
1140,1,58,10,0.525,37,0,27,83.1521,1602,4524,83.1521
1141,0,58,10,0.55,0,0,0,75.3362,1464,4176,75.3362
1142,0,58,10,0.575,0,0,0,71.829,1482,4176,71.829
1143,0,58,10,0.6,0,0,0,71.7288,1408,4002,71.7288
1144,0,58,10,0.625,0,0,0,74.5513,1347,3886,74.5513
1145,0,58,10,0.65,0,0,0,74.9855,1353,3886,74.9855
1146,0,58,10,0.675,0,0,0,27.7057,404,1682,27.7057
1147,0,58,10,0.7,0,0,0,27.6556,358,1566,27.6556
1148,0,58,10,0.725,0,0,0,25.902,357,1566,25.902
1149,0,58,10,0.75,0,0,0,25.902,358,1508,25.902
1150,0,58,10,0.775,0,0,0,23.8979,348,1450,23.8979
1151,0,58,10,0.8,0,0,0,23.8979,350,1450,23.8979
1152,0,58,10,0.825,0,0,0,23.3134,357,1450,23.3134
1153,0,58,10,0.85,0,0,0,23.9647,344,1450,23.9647
1154,0,58,10,0.875,0,0,0,20.9252,329,1392,20.9252
1155,0,58,10,0.9,0,0,0,19.7895,302,1334,19.7895
1156,0,58,10,0.925,0,0,0,20.0233,301,1392,20.0233
1157,0,58,10,0.95,0,0,0,19.4722,287,1334,19.4722
1158,0,58,10,0.975,0,0,0,19.2551,264,1276,19.2551
1159,0,58,10,1,0,0,0,19.1549,273,1276,19.1549
1160,1,60,10,0.025,84,0,25,187.571,13919,37262,187.571
1161,1,60,10,0.05,72,0,25,162.081,10770,28982,162.081
1162,1,60,10,0.075,55,0,25,124.837,7399,19468,124.837
1163,1,60,10,0.1,55,0,26,123.134,6432,17112,123.134
1164,1,60,10,0.125,46,0,25,102.609,4815,13144,102.609
1165,1,60,10,0.15,43,0,25,97.8655,4309,12276,97.8655
1166,1,60,10,0.175,41,0,25,94.3416,3823,10478,94.3416
1167,1,60,10,0.2,43,0,25,97.9323,3569,9734,97.9323
1168,1,60,10,0.225,39,0,23,88.8638,2970,8556,88.8638
1169,1,60,10,0.25,38,0,26,87.4275,3067,8184,87.4275
1170,1,60,10,0.275,40,0,27,91.6027,2733,7316,91.6027
1171,1,60,10,0.3,39,0,25,89.0141,2604,7316,89.0141
1172,1,60,10,0.325,35,0,24,80.9142,2329,6572,80.9142
1173,1,60,10,0.35,38,0,24,87.177,2215,6262,87.177
1174,1,60,10,0.375,39,0,26,90.0162,2096,5952,90.0162
1175,1,60,10,0.4,39,0,27,88.5465,2069,5952,88.5465
1176,1,60,10,0.425,39,0,27,87.962,1965,5704,87.962
1177,1,60,10,0.45,40,0,26,91.4524,1899,5332,91.4524
1178,1,60,10,0.475,35,0,24,80.3965,1846,5146,80.3965
1179,1,60,10,0.5,35,0,26,79.3945,1919,5084,79.3945
1180,0,60,10,0.525,0,0,0,71.495,1590,4588,71.495
1181,0,60,10,0.55,0,0,0,47.7633,905,3038,47.7633
1182,0,60,10,0.575,0,0,0,72.1464,1523,4402,72.1464
1183,0,60,10,0.6,0,0,0,71.9459,1480,4278,71.9459
1184,0,60,10,0.625,0,0,0,70.7936,1404,4154,70.7936
1185,0,60,10,0.65,0,0,0,26.3696,403,1736,26.3696
1186,0,60,10,0.675,0,0,0,75.403,1354,4030,75.403
1187,0,60,10,0.7,0,0,0,75.6869,1384,4030,75.6869
1188,0,60,10,0.725,0,0,0,28.5407,372,1612,28.5407
1189,0,60,10,0.75,0,0,0,23.8311,354,1612,23.8311
1190,0,60,10,0.775,0,0,0,26.0189,374,1612,26.0189
1191,0,60,10,0.8,0,0,0,23.8478,357,1550,23.8478
1192,0,60,10,0.825,0,0,0,24.0148,368,1550,24.0148
1193,0,60,10,0.85,0,0,0,24.0148,366,1550,24.0148
1194,0,60,10,0.875,0,0,0,24.0816,343,1488,24.0816
1195,0,60,10,0.9,0,0,0,24.0816,344,1488,24.0816
1196,0,60,10,0.925,0,0,0,17.084,182,930,17.084
1197,0,60,10,0.95,0,0,0,19.3887,314,1426,19.3887
1198,0,60,10,0.975,0,0,0,20.5077,389,1426,20.5077
1199,0,60,10,1,0,0,0,19.4555,322,1426,19.4555
1200,1,62,10,0.025,84,0,25,187.571,14450,38464,187.571
1201,1,62,10,0.05,72,0,25,162.081,11184,29916,162.081
1202,1,62,10,0.075,55,0,25,124.837,7678,20096,124.837
1203,1,62,10,0.1,55,0,26,123.134,6679,17664,123.134
1204,1,62,10,0.125,46,0,25,102.609,5002,13568,102.609
1205,1,62,10,0.15,43,0,25,97.8655,4473,12672,97.8655
1206,1,62,10,0.175,41,0,25,94.3416,3970,10816,94.3416
1207,1,62,10,0.2,43,0,25,97.9323,3714,10048,97.9323
1208,1,62,10,0.225,39,0,23,88.8638,3086,8832,88.8638
1209,1,62,10,0.25,38,0,26,87.4275,3187,8448,87.4275
1210,1,62,10,0.275,40,0,27,91.6027,2843,7552,91.6027
1211,1,62,10,0.3,39,0,25,89.0141,2708,7552,89.0141
1212,1,62,10,0.325,35,0,24,80.9142,2419,6784,80.9142
1213,1,62,10,0.35,38,0,24,87.177,2302,6464,87.177
1214,1,62,10,0.375,39,0,26,90.0162,2177,6144,90.0162
1215,1,62,10,0.4,39,0,27,88.5465,2147,6144,88.5465
1216,1,62,10,0.425,39,0,27,87.962,2042,5888,87.962
1217,1,62,10,0.45,40,0,26,91.4524,1972,5504,91.4524
1218,1,62,10,0.475,35,0,24,80.3965,1924,5312,80.3965
1219,1,62,10,0.5,35,0,26,79.3945,1999,5248,79.3945
1220,0,62,10,0.525,0,0,0,71.495,1661,4736,71.495
1221,0,62,10,0.55,0,0,0,47.7633,949,3136,47.7633
1222,0,62,10,0.575,0,0,0,72.1464,1586,4544,72.1464
1223,0,62,10,0.6,0,0,0,71.9459,1540,4416,71.9459
1224,0,62,10,0.625,0,0,0,70.7936,1462,4288,70.7936
1225,0,62,10,0.65,0,0,0,26.3696,421,1792,26.3696
1226,0,62,10,0.675,0,0,0,75.403,1407,4160,75.403
1227,0,62,10,0.7,0,0,0,75.6869,1439,4160,75.6869
1228,0,62,10,0.725,0,0,0,28.5407,387,1664,28.5407
1229,0,62,10,0.75,0,0,0,23.8311,367,1664,23.8311
1230,0,62,10,0.775,0,0,0,26.0189,389,1664,26.0189
1231,0,62,10,0.8,0,0,0,23.8478,370,1600,23.8478
1232,0,62,10,0.825,0,0,0,24.0148,381,1600,24.0148
1233,0,62,10,0.85,0,0,0,24.0148,379,1600,24.0148
1234,0,62,10,0.875,0,0,0,24.0816,355,1536,24.0816
1235,0,62,10,0.9,0,0,0,24.0816,356,1536,24.0816
1236,0,62,10,0.925,0,0,0,17.084,187,960,17.084
1237,0,62,10,0.95,0,0,0,19.3887,326,1472,19.3887
1238,0,62,10,0.975,0,0,0,20.5077,403,1472,20.5077
1239,0,62,10,1,0,0,0,19.4555,333,1472,19.4555
1240,1,64,10,0.025,84,0,25,186.803,14492,38464,186.803
1241,1,64,10,0.05,72,0,25,161.413,11218,29922,161.413
1242,1,64,10,0.075,55,0,25,124.386,7708,20096,124.386
1243,1,64,10,0.1,55,0,26,122.649,6699,17664,122.649
1244,1,64,10,0.125,46,0,25,102.291,5018,13568,102.291
1245,1,64,10,0.15,43,0,25,97.5148,4488,12672,97.5148
1246,1,64,10,0.175,41,0,25,94.0076,3982,10816,94.0076
1247,1,64,10,0.2,43,0,25,97.615,3717,10048,97.615
