id,ukoñczony poziom,liczba postaci,epsilon,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
141,0,110,0.6,6,602,1305.47,24405,66330,1305.47
141,0,110,0.6,8,599,1305.52,23921,65900,1305.52
141,0,110,0.6,9,645,1349.91,25460,71060,1349.91
141,0,110,0.6,11,597,1293.01,24305,65780,1293.01
141,1,110,0.6,2,205,460.854,9031,22550,460.854
141,0,110,0.6,10,605,1298.3,24872,66660,1298.3
141,0,110,0.6,11,614,1300.92,24380,67606,1300.92
141,0,110,0.6,11,602,1298.78,24519,66330,1298.78
141,0,110,0.6,9,619,1321.24,24267,68200,1321.24
141,1,110,0.6,4,238,518.023,9577,26180,518.023
141,1,110,0.6,1,107,227.802,3923,11770,227.802
141,0,110,0.6,7,582,1276.79,23816,64061,1276.79
141,0,110,0.6,10,627,1321.81,25697,69080,1321.81
141,1,110,0.6,4,484,1058.15,20596,53240,1058.15
141,0,110,0.6,8,600,1296.17,25181,66110,1296.17
141,1,110,0.6,5,464,1007.27,18828,51040,1007.27
141,0,110,0.6,7,635,1318.82,25762,69937,1318.82
141,0,110,0.6,10,621,1323.62,24680,68420,1323.62
141,0,110,0.6,7,621,1313.03,23469,68420,1313.03
141,0,110,0.6,10,571,1269.88,23771,62920,1269.88
142,0,110,0.65,11,631,1323.9,25823,69520,1323.9
142,0,110,0.65,8,625,1314.42,25363,68860,1314.42
142,0,110,0.65,6,604,1292.36,24854,66507,1292.36
142,0,110,0.65,10,601,1295.35,24197,66220,1295.35
142,0,110,0.65,8,644,1341.14,25505,70950,1341.14
142,1,110,0.65,2,112,273.608,5033,12320,273.608
142,0,110,0.65,8,622,1302.28,24526,68530,1302.28
142,0,110,0.65,5,571,1256.82,23352,62920,1256.82
142,0,110,0.65,8,618,1328.35,25612,68090,1328.35
142,0,110,0.65,12,641,1342.58,25487,70620,1342.58
142,0,110,0.65,12,635,1344,24308,69960,1344
142,0,110,0.65,11,629,1331.21,25592,69286,1331.21
142,0,110,0.65,8,626,1321.63,25388,68970,1321.63
142,0,110,0.65,7,579,1271.15,23185,63800,1271.15
142,0,110,0.65,11,638,1334.91,25062,70269,1334.91
142,0,110,0.65,11,592,1287.44,24651,65230,1287.44
142,1,110,0.65,10,516,1093.6,20620,56760,1093.6
142,1,110,0.65,1,106,223.962,4132,11660,223.962
142,0,110,0.65,10,619,1312.75,25614,68200,1312.75
142,0,110,0.65,8,607,1298.53,23785,66849,1298.53
142,0,110,0.65,9,589,1282.84,24414,64900,1282.84
142,0,110,0.65,7,643,1349.02,25181,70828,1349.02
142,0,110,0.65,11,635,1337.01,24911,69960,1337.01
142,0,110,0.65,8,611,1313.1,23773,67258,1313.1
143,0,120,0.05,4,408,1061.59,19201,49030,1061.59
143,0,120,0.05,4,353,1048.76,19520,42480,1048.76
143,0,120,0.05,5,333,1027.51,18617,40080,1027.51
143,0,120,0.05,5,412,1054.35,18131,49545,1054.35
143,1,120,0.05,6,424,1054.75,17815,50880,1054.75
143,0,120,0.05,3,335,1038.09,18838,40320,1038.09
143,1,120,0.05,2,252,498.981,8019,30240,498.981
143,0,120,0.05,6,335,1028.91,18279,40320,1028.91
143,0,120,0.05,6,424,1057.83,18421,51000,1057.83
143,0,120,0.05,6,370,1052.41,19112,44413,1052.41
143,1,120,0.05,3,285,766.486,14801,34200,766.486
143,0,120,0.05,6,355,1034.31,18442,42720,1034.31
143,1,120,0.05,3,242,609.133,10393,29040,609.133
143,1,120,0.05,3,217,460.587,8576,26040,460.587
143,1,120,0.05,3,247,507.745,9183,29640,507.745
143,0,120,0.05,4,424,1055.72,19974,50980,1055.72
143,0,120,0.05,6,367,1031.86,18339,44160,1031.86
143,0,120,0.05,7,500,1062.36,16969,60120,1062.36
143,0,120,0.05,7,431,1073.4,21267,51840,1073.4
143,1,120,0.05,2,164,364.402,7329,19680,364.402
143,1,120,0.05,4,281,660.357,10970,33720,660.357
143,1,120,0.05,1,126,314.823,5368,15120,314.823
143,0,120,0.05,5,407,1056.01,20293,48960,1056.01
143,0,120,0.05,8,445,1046.77,17724,53520,1046.77
144,0,120,0.1,4,427,1039.37,19106,51360,1039.37
144,0,120,0.1,4,418,1055.59,19550,50280,1055.59
144,0,120,0.1,4,365,1044.11,20161,43908,1044.11
144,0,120,0.1,6,403,1050.94,20554,48480,1050.94
144,0,120,0.1,5,407,1042.73,19615,48960,1042.73
144,0,120,0.1,7,418,1057.21,20944,50280,1057.21
144,1,120,0.1,5,309,642.865,10131,37080,642.865
144,0,120,0.1,6,375,1058.76,19994,45120,1058.76
144,1,120,0.1,4,365,909.523,16410,43800,909.523
144,0,120,0.1,6,462,1094.14,23033,55560,1094.14
144,1,120,0.1,0,48,103.176,1927,5760,103.176
144,0,120,0.1,4,357,1054.6,19603,42960,1054.6
144,1,120,0.1,4,362,828.948,15558,43440,828.948
144,1,120,0.1,2,148,367.256,7408,17760,367.256
144,0,120,0.1,4,432,1054.2,20023,51960,1054.2
144,0,120,0.1,7,433,1068.35,20571,52055,1068.35
144,1,120,0.1,2,116,273.574,5372,13920,273.574
144,1,120,0.1,4,300,737.386,15151,36000,737.386
144,1,120,0.1,1,111,235.915,4886,13320,235.915
144,1,120,0.1,2,188,423.328,7545,22560,423.328
144,0,120,0.1,6,419,1038.8,18310,50400,1038.8
144,1,120,0.1,4,260,558.494,10765,31200,558.494
144,1,120,0.1,1,157,374.601,7106,18840,374.601
144,0,120,0.1,3,338,1038.95,19163,40680,1038.95
145,0,120,0.15,6,410,1049.57,20455,49320,1049.57
145,0,120,0.15,5,416,1043.61,18823,50040,1043.61
145,1,120,0.15,1,105,229.438,4074,12600,229.438
145,0,120,0.15,8,442,1070.22,21762,53160,1070.22
145,1,120,0.15,2,122,283.607,5025,14640,283.607
145,0,120,0.15,4,393,1018.31,18376,47280,1018.31
145,0,120,0.15,7,421,1055.6,21134,50582,1055.6
145,0,120,0.15,4,398,1033.66,20203,47880,1033.66
145,1,120,0.15,6,371,916.012,18515,44520,916.012
145,0,120,0.15,8,405,1058.1,20921,48680,1058.1
145,1,120,0.15,0,72,164.902,2945,8640,164.902
145,1,120,0.15,2,134,346.49,6648,16080,346.49
145,1,120,0.15,2,179,421.058,8024,21480,421.058
145,1,120,0.15,7,374,949.057,18411,44880,949.057
145,1,120,0.15,0,68,140.831,2583,8160,140.831
145,1,120,0.15,1,87,220.423,4003,10440,220.423
145,0,120,0.15,4,435,1059.07,20520,52320,1059.07
145,1,120,0.15,1,105,238.836,4752,12600,238.836
145,1,120,0.15,4,278,696.062,11837,33360,696.062
145,1,120,0.15,2,191,473.174,8252,22920,473.174
145,0,120,0.15,4,431,1054.07,20998,51840,1054.07
145,0,120,0.15,6,446,1060.15,20821,53640,1060.15
145,1,120,0.15,6,411,1012.74,18428,49320,1012.74
145,0,120,0.15,5,409,1036.3,19359,49200,1036.3
146,1,120,0.2,5,363,906.931,17417,43560,906.931
146,1,120,0.2,2,182,422.61,8282,21840,422.61
146,1,120,0.2,2,132,306.193,5934,15840,306.193
146,0,120,0.2,8,444,1073.3,21299,53400,1073.3
146,1,120,0.2,2,139,326.124,6260,16680,326.124
146,1,120,0.2,1,179,418.804,8240,21480,418.804
146,1,120,0.2,0,73,165.169,3060,8760,165.169
146,0,120,0.2,7,416,1046.49,20495,50040,1046.49
146,0,120,0.2,7,389,1031.77,19880,46800,1031.77
146,1,120,0.2,3,211,543.325,10133,25320,543.325
146,1,120,0.2,3,218,488.832,9464,26160,488.832
146,0,120,0.2,8,463,1066.06,21300,55680,1066.06
146,0,120,0.2,5,425,1046.57,21034,51120,1046.57
146,1,120,0.2,3,374,844.117,17600,44880,844.117
146,0,120,0.2,8,467,1074.17,21489,56102,1074.17
146,0,120,0.2,5,403,1056.06,21109,48360,1056.06
146,1,120,0.2,4,280,613.632,12245,33600,613.632
146,1,120,0.2,3,295,769.245,15313,35400,769.245
146,1,120,0.2,2,113,237.467,4941,13560,237.467
146,1,120,0.2,2,121,256.097,5109,14520,256.097
146,1,120,0.2,3,183,420.958,8614,21960,420.958
146,0,120,0.2,8,461,1088.03,21594,55374,1088.03
146,1,120,0.2,3,331,829.065,16265,39720,829.065
146,0,120,0.2,5,522,1112.18,24179,62760,1112.18
147,0,120,0.25,8,466,1095.07,22187,55992,1095.07
147,0,120,0.25,4,461,1086.81,21671,55402,1086.81
147,0,120,0.25,5,447,1064.55,20741,53760,1064.55
147,0,120,0.25,5,467,1090.22,22894,56160,1090.22
147,0,120,0.25,5,447,1080.56,21099,53760,1080.56
147,0,120,0.25,5,437,1060.82,22220,52560,1060.82
147,1,120,0.25,2,230,508.797,10322,27600,508.797
147,0,120,0.25,9,486,1111.46,23523,58427,1111.46
147,1,120,0.25,4,394,894.589,18388,47280,894.589
147,0,120,0.25,5,423,1051.37,20635,50880,1051.37
147,1,120,0.25,2,159,354.503,7130,19080,354.503
147,0,120,0.25,5,473,1098.73,22062,56810,1098.73
147,0,120,0.25,6,421,1065.4,20623,50548,1065.4
147,0,120,0.25,5,437,1067.83,21132,52560,1067.83
147,1,120,0.25,3,240,540.349,11215,28800,540.349
147,1,120,0.25,3,344,897.917,17589,41280,897.917
147,0,120,0.25,6,482,1087.24,23280,57960,1087.24
147,1,120,0.25,2,147,359.31,7035,17640,359.31
147,0,120,0.25,6,460,1070.64,20682,55311,1070.64
147,0,120,0.25,6,456,1082.4,21070,54840,1082.4
147,1,120,0.25,5,284,672.9,13417,34080,672.9
147,0,120,0.25,7,433,1084.82,22272,52080,1084.82
147,0,120,0.25,8,490,1110.36,23899,58920,1110.36
147,1,120,0.25,5,285,652.414,13610,34200,652.414
148,0,120,0.3,9,485,1121.41,23633,58320,1121.41
148,0,120,0.3,8,428,1070.94,22065,51480,1070.94
148,0,120,0.3,8,469,1096.93,22775,56400,1096.93
148,0,120,0.3,5,498,1130.66,23550,59880,1130.66
148,1,120,0.3,1,96,202.144,3595,11520,202.144
148,0,120,0.3,8,512,1130.96,24932,61560,1130.96
148,1,120,0.3,7,424,953.673,20534,50880,953.673
148,1,120,0.3,5,438,1009.26,20610,52560,1009.26
148,0,120,0.3,6,518,1134.26,23848,62275,1134.26
148,0,120,0.3,6,431,1064.03,20733,51840,1064.03
148,0,120,0.3,5,515,1139.37,24523,61920,1139.37
148,0,120,0.3,4,460,1085.96,20572,55320,1085.96
148,1,120,0.3,6,414,948.271,19502,49680,948.271
148,0,120,0.3,8,456,1081.73,20842,54840,1081.73
148,1,120,0.3,6,458,1049.85,21893,54960,1049.85
148,0,120,0.3,7,472,1116.13,23591,56732,1116.13
148,0,120,0.3,4,441,1072.16,20755,53040,1072.16
148,0,120,0.3,5,470,1085.52,20127,56520,1085.52
148,1,120,0.3,2,134,326.692,5886,16080,326.692
148,0,120,0.3,9,501,1133.37,23246,60240,1133.37
148,0,120,0.3,5,506,1128.5,24228,60840,1128.5
148,0,120,0.3,5,455,1086.61,22082,54720,1086.61
148,0,120,0.3,6,451,1083.55,21415,54160,1083.55
148,1,120,0.3,6,376,992.355,18916,45120,992.355
149,1,120,0.35,1,79,188.206,4171,9480,188.206
149,0,120,0.35,7,455,1102.91,22402,54720,1102.91
149,0,120,0.35,10,543,1172.79,24492,65280,1172.79
149,0,120,0.35,9,482,1113.6,23105,57960,1113.6
149,0,120,0.35,6,541,1158.82,25482,65040,1158.82
149,0,120,0.35,8,484,1113.08,22321,58200,1113.08
149,1,120,0.35,2,212,454.611,9209,25440,454.611
149,0,120,0.35,10,528,1154.69,24339,63480,1154.69
149,1,120,0.35,5,338,792.692,16430,40560,792.692
149,0,120,0.35,7,467,1093.98,22142,56160,1093.98
149,0,120,0.35,7,538,1170.29,24975,64586,1170.29
149,0,120,0.35,9,515,1152.73,24845,61920,1152.73
149,0,120,0.35,5,502,1130.39,24009,60360,1130.39
149,0,120,0.35,7,532,1165.31,24862,63876,1165.31
149,0,120,0.35,4,492,1118.72,22480,59120,1118.72
149,1,120,0.35,2,137,288.465,5820,16440,288.465
149,0,120,0.35,8,482,1122.72,23634,57960,1122.72
149,0,120,0.35,5,501,1135.88,23229,60240,1135.88
149,0,120,0.35,8,537,1169.07,25169,64560,1169.07
149,0,120,0.35,8,429,1074.27,20855,51600,1074.27
149,1,120,0.35,7,516,1100.96,23188,61920,1100.96
149,0,120,0.35,6,479,1122.41,22505,57600,1122.41
149,1,120,0.35,0,86,196.903,3696,10320,196.903
149,1,120,0.35,7,406,925.41,19074,48720,925.41
150,0,120,0.4,6,501,1138.92,23583,60240,1138.92
150,1,120,0.4,7,444,1024.16,20161,53280,1024.16
150,0,120,0.4,9,556,1176.43,25200,66840,1176.43
150,0,120,0.4,8,501,1136.08,23593,60240,1136.08
150,0,120,0.4,9,504,1135.28,23893,60600,1135.28
150,0,120,0.4,8,500,1115.06,22618,60120,1115.06
150,0,120,0.4,7,474,1114.45,22399,57000,1114.45
150,1,120,0.4,4,225,500.133,9404,27000,500.133
150,0,120,0.4,7,486,1122.26,23451,58358,1122.26
150,0,120,0.4,5,508,1134.72,24508,61080,1134.72
150,0,120,0.4,6,539,1175.9,24683,64800,1175.9
150,0,120,0.4,8,540,1173.64,24584,64920,1173.64
150,0,120,0.4,7,479,1107.48,22123,57510,1107.48
150,0,120,0.4,6,521,1144.52,25644,62640,1144.52
150,0,120,0.4,9,511,1129.74,23569,61336,1129.74
150,1,120,0.4,3,290,648.266,13708,34800,648.266
150,0,120,0.4,9,543,1171.9,24930,65280,1171.9
150,0,120,0.4,6,515,1138.87,23720,61920,1138.87
150,1,120,0.4,2,118,262.523,5573,14160,262.523
150,0,120,0.4,6,546,1166.8,25060,65640,1166.8
150,0,120,0.4,6,513,1143.14,23896,61680,1143.14
150,0,120,0.4,8,511,1145.98,23579,61440,1145.98
150,0,120,0.4,6,526,1170.21,24578,63240,1170.21
150,0,120,0.4,7,501,1137.52,23343,60240,1137.52
151,0,120,0.45,6,508,1131.29,23668,61031,1131.29
151,1,120,0.45,8,451,963.875,20569,54120,963.875
151,0,120,0.45,9,544,1183.64,25493,65400,1183.64
151,0,120,0.45,7,532,1147.28,24696,63960,1147.28
151,0,120,0.45,9,503,1133.82,23577,60480,1133.82
151,0,120,0.45,8,522,1157.9,24578,62640,1157.9
151,0,120,0.45,10,550,1176.78,25358,66120,1176.78
151,0,120,0.45,5,514,1145.53,23745,61800,1145.53
151,1,120,0.45,6,505,1095.54,22554,60600,1095.54
151,0,120,0.45,7,568,1212.44,25793,68222,1212.44
151,0,120,0.45,6,543,1180.18,24603,65280,1180.18
151,0,120,0.45,10,521,1166.53,23857,62624,1166.53
151,0,120,0.45,10,534,1178.99,24971,64133,1178.99
151,0,120,0.45,8,531,1165.34,23775,63840,1165.34
151,0,120,0.45,9,546,1184.23,23985,65640,1184.23
151,0,120,0.45,8,476,1112.55,22487,57240,1112.55
151,0,120,0.45,9,483,1116.31,20910,57975,1116.31
151,0,120,0.45,7,535,1170.21,23684,64320,1170.21
151,1,120,0.45,4,330,726.884,14408,39600,726.884
151,0,120,0.45,5,524,1160.91,24602,63000,1160.91
151,0,120,0.45,7,535,1146.23,24734,64320,1146.23
151,1,120,0.45,2,131,287.864,5658,15720,287.864
151,0,120,0.45,8,551,1178.39,25697,66240,1178.39
151,1,120,0.45,5,391,822.343,17343,46920,822.343
152,0,120,0.5,10,510,1141.7,23604,61200,1141.7
152,0,120,0.5,9,569,1205.13,25804,68400,1205.13
152,0,120,0.5,6,548,1189.21,24655,65848,1189.21
152,0,120,0.5,9,581,1224.33,25842,69840,1224.33
152,0,120,0.5,11,567,1212.94,25231,68160,1212.94
152,0,120,0.5,6,529,1158.5,24932,63600,1158.5
152,0,120,0.5,6,536,1183.05,24198,64399,1183.05
152,0,120,0.5,6,574,1213.42,25878,68886,1213.42
152,0,120,0.5,5,516,1139.51,22853,62040,1139.51
152,0,120,0.5,5,487,1126.51,23035,58553,1126.51
152,0,120,0.5,10,566,1202.29,24753,68040,1202.29
152,0,120,0.5,8,514,1147.15,23452,61800,1147.15
152,0,120,0.5,8,570,1209.78,25764,68520,1209.78
152,0,120,0.5,7,521,1162.43,23798,62640,1162.43
152,0,120,0.5,7,517,1151.05,24584,62160,1151.05
152,0,120,0.5,8,566,1200.35,25182,68040,1200.35
152,0,120,0.5,9,556,1190.46,25358,66840,1190.46
152,0,120,0.5,5,500,1133.6,22563,60120,1133.6
152,1,120,0.5,3,158,339.662,6471,18960,339.662
152,1,120,0.5,5,368,819.399,16992,44160,819.399
152,0,120,0.5,7,552,1195.05,24540,66360,1195.05
152,0,120,0.5,7,557,1195.85,25317,66960,1195.85
152,0,120,0.5,11,580,1212.67,26412,69720,1212.67
152,0,120,0.5,11,577,1216.5,25237,69360,1216.5
153,0,120,0.55,10,551,1194.89,24198,66240,1194.89
153,0,120,0.55,9,552,1188.54,24897,66360,1188.54
153,1,120,0.55,6,474,999.881,21019,56880,999.881
153,0,120,0.55,11,590,1231.57,26521,70920,1231.57
153,0,120,0.55,9,537,1173.27,24240,64560,1173.27
153,0,120,0.55,10,571,1219.29,24230,68640,1219.29
153,0,120,0.55,6,567,1205.21,24987,68070,1205.21
153,1,120,0.55,1,74,160.245,3343,8880,160.245
153,0,120,0.55,9,552,1195.18,24989,66360,1195.18
153,0,120,0.55,11,565,1197.99,25174,67920,1197.99
153,0,120,0.55,8,577,1223.51,25890,69360,1223.51
153,0,120,0.55,9,524,1164.32,24529,63000,1164.32
153,0,120,0.55,9,627,1271.22,26639,75261,1271.22
153,0,120,0.55,7,590,1244.61,25904,70920,1244.61
153,0,120,0.55,8,569,1209.56,25592,68400,1209.56
153,0,120,0.55,6,558,1195.95,25064,67035,1195.95
153,0,120,0.55,6,587,1227.57,25459,70440,1227.57
153,0,120,0.55,9,578,1222.44,25310,69480,1222.44
153,0,120,0.55,7,539,1170.11,24537,64800,1170.11
153,0,120,0.55,8,538,1177.45,25097,64680,1177.45
153,0,120,0.55,5,542,1184.23,24623,65102,1184.23
153,0,120,0.55,5,526,1165.48,24385,63240,1165.48
153,0,120,0.55,9,572,1213.27,25334,68760,1213.27
153,0,120,0.55,10,561,1198.91,25074,67382,1198.91
154,0,120,0.6,6,525,1168.04,24105,63120,1168.04
154,0,120,0.6,9,545,1187.64,24761,65520,1187.64
154,0,120,0.6,9,563,1208.52,25246,67625,1208.52
154,1,120,0.6,4,265,595.119,11935,31800,595.119
154,0,120,0.6,6,576,1222.07,25619,69151,1222.07
154,0,120,0.6,10,525,1168.04,24105,63120,1168.04
154,0,120,0.6,9,545,1187.64,24761,65520,1187.64
154,0,120,0.6,7,563,1208.52,25246,67625,1208.52
154,1,120,0.6,2,265,595.119,11935,31800,595.119
154,0,120,0.6,9,576,1222.07,25619,69151,1222.07
154,0,120,0.6,5,525,1168.04,24105,63120,1168.04
154,0,120,0.6,6,545,1187.64,24761,65520,1187.64
154,0,120,0.6,10,563,1208.52,25246,67625,1208.52
154,1,120,0.6,5,265,595.119,11935,31800,595.119
154,0,120,0.6,10,576,1222.07,25619,69151,1222.07
154,0,120,0.6,8,525,1168.04,24105,63120,1168.04
154,0,120,0.6,9,545,1187.64,24761,65520,1187.64
154,0,120,0.6,7,563,1208.52,25246,67625,1208.52
154,1,120,0.6,5,265,595.119,11935,31800,595.119
154,0,120,0.6,6,576,1222.07,25619,69151,1222.07
154,0,120,0.6,8,525,1168.04,24105,63120,1168.04
154,0,120,0.6,7,545,1187.64,24761,65520,1187.64
154,0,120,0.6,6,563,1208.52,25246,67625,1208.52
154,1,120,0.6,3,265,595.119,11935,31800,595.119
155,0,120,0.65,18,1032,2180.6,45983,123960,2180.6
155,0,120,0.65,20,1047,2248.86,46825,125760,2248.86
155,1,120,0.65,8,762,1649.03,33261,91440,1649.03
155,0,120,0.65,13,1091,2287.93,48700,130964,2287.93
155,0,120,0.65,16,1090,2330.89,48781,130920,2330.89
155,0,120,0.65,21,1127,2389.63,50044,135274,2389.63
155,0,120,0.65,15,1114,2366.02,49197,133800,2366.02
155,0,120,0.65,14,1169,2455,51199,140280,2455
155,0,120,0.65,11,1121,2404.92,49077,134640,2404.92
155,0,120,0.65,21,1172,2456.22,51751,140760,2456.22
155,0,120,0.65,18,1126,2400.95,50645,135240,2400.95
155,1,120,0.65,12,757,1587.53,32745,90840,1587.53
155,0,120,0.65,21,1174,2447.38,51323,141000,2447.38
155,0,120,0.65,15,1110,2377.53,50025,133320,2377.53
155,0,120,0.65,19,1170,2452.43,50823,140520,2452.43
155,0,120,0.65,16,1141,2406.49,50361,137040,2406.49
155,0,120,0.65,16,1162,2430.65,50485,139560,2430.65
155,0,120,0.65,12,1125,2402.79,49523,135120,2402.79
155,0,120,0.65,13,1161,2420.66,51189,139440,2420.66
155,0,120,0.65,18,1120,2389.53,50145,134520,2389.53
155,0,120,0.65,20,1141,2413.24,49452,137040,2413.24
155,1,120,0.65,10,697,1472.27,30670,83640,1472.27
155,0,120,0.65,17,1146,2416.77,50691,137640,2416.77
155,0,120,0.65,21,1158,2435.1,50935,139080,2435.1
156,1,130,0.05,6,318,703.789,13388,41340,703.789
156,1,130,0.05,2,250,496.411,8760,32500,496.411
156,1,130,0.05,4,257,531.268,9848,33410,531.268
156,1,130,0.05,8,514,1428.47,28863,66820,1428.47
156,1,130,0.05,7,496,1522.24,30841,64480,1522.24
156,1,130,0.05,5,541,1415.66,26665,70330,1415.66
156,0,130,0.05,7,691,1722.21,32366,89960,1722.21
156,0,130,0.05,9,741,1717.73,31400,96460,1717.73
156,1,130,0.05,7,564,1291.21,23879,73320,1291.21
156,0,130,0.05,7,761,1716.32,32523,99060,1716.32
156,1,130,0.05,8,423,1154.07,22253,54990,1154.07
156,0,130,0.05,10,586,1664.7,31583,76310,1664.7
156,1,130,0.05,2,262,744.477,14640,34060,744.477
156,1,130,0.05,3,212,443.393,8703,27560,443.393
156,0,130,0.05,6,596,1710.43,34891,77610,1710.43
156,1,130,0.05,1,103,269.919,5278,13390,269.919
156,0,130,0.05,7,599,1682.99,32322,78000,1682.99
156,1,130,0.05,1,98,228.453,4850,12740,228.453
156,0,130,0.05,9,683,1701.72,32214,88920,1701.72
156,0,130,0.05,12,646,1683.51,31109,84110,1683.51
156,1,130,0.05,8,603,1568.52,28789,78390,1568.52
156,1,130,0.05,5,392,1204.51,23295,50960,1204.51
156,0,130,0.05,10,551,1660.2,32701,71760,1660.2
156,1,130,0.05,1,137,322.302,6459,17810,322.302
157,1,130,0.1,4,363,932.234,17532,47190,932.234
157,1,130,0.1,2,161,380.661,7465,20930,380.661
157,0,130,0.1,10,667,1716.22,35169,86840,1716.22
157,1,130,0.1,1,140,338.911,7269,18200,338.911
157,1,130,0.1,2,208,424.263,8160,27040,424.263
157,1,130,0.1,10,552,1459.2,27488,71760,1459.2
157,1,130,0.1,1,102,276.295,6234,13260,276.295
157,0,130,0.1,13,697,1711.15,33705,90740,1711.15
157,0,130,0.1,6,646,1686.25,33091,84043,1686.25
157,1,130,0.1,4,210,601.423,12094,27300,601.423
157,1,130,0.1,7,562,1311.07,26292,73060,1311.07
157,1,130,0.1,4,285,652.865,13213,37050,652.865
157,1,130,0.1,1,133,345.872,7634,17290,345.872
157,1,130,0.1,2,186,499.282,10119,24180,499.282
157,0,130,0.1,13,695,1716.89,35828,90480,1716.89
157,0,130,0.1,9,592,1705.62,33723,77090,1705.62
157,1,130,0.1,2,172,380.26,7240,22360,380.26
157,0,130,0.1,9,697,1720.92,34031,90740,1720.92
157,0,130,0.1,9,595,1718.16,34835,77480,1718.16
157,1,130,0.1,7,530,1218.04,24738,68900,1218.04
157,1,130,0.1,2,185,470.603,9736,24050,470.603
157,1,130,0.1,2,195,458.234,9984,25350,458.234
157,1,130,0.1,4,250,554.965,12232,32500,554.965
157,1,130,0.1,4,322,733.356,13755,41860,733.356
158,1,130,0.15,1,119,266.647,5903,15470,266.647
158,0,130,0.15,11,706,1749.13,38730,91910,1749.13
158,1,130,0.15,1,161,380.193,8166,20930,380.193
158,1,130,0.15,3,194,525.13,10240,25220,525.13
158,1,130,0.15,3,190,438.703,9070,24700,438.703
158,1,130,0.15,4,406,1053.43,20788,52780,1053.43
158,0,130,0.15,12,706,1719.65,38393,91910,1719.65
158,1,130,0.15,3,303,736.901,14225,39390,736.901
158,1,130,0.15,2,144,362.198,6975,18720,362.198
158,0,130,0.15,10,672,1705.89,34593,87490,1705.89
158,0,130,0.15,13,699,1709.01,34922,91000,1709.01
158,0,130,0.15,13,725,1740.54,36904,94380,1740.54
158,1,130,0.15,0,71,151.314,3171,9230,151.314
158,1,130,0.15,5,349,871.543,19027,45370,871.543
158,1,130,0.15,2,124,279.684,6195,16120,279.684
158,1,130,0.15,4,351,773.376,17557,45630,773.376
158,1,130,0.15,5,395,857.211,17939,51350,857.211
158,1,130,0.15,3,245,556.938,11062,31850,556.938
158,1,130,0.15,2,122,320.999,6338,15860,320.999
158,1,130,0.15,11,611,1582.23,33491,79430,1582.23
158,1,130,0.15,0,64,138.26,2697,8320,138.26
158,0,130,0.15,9,670,1702.89,35504,87108,1702.89
158,1,130,0.15,6,423,1083.31,23512,54990,1083.31
158,0,130,0.15,10,741,1729.9,37679,96460,1729.9
159,0,130,0.2,7,661,1733.21,37007,85974,1733.21
159,0,130,0.2,9,698,1738.03,37693,90870,1738.03
159,1,130,0.2,2,251,604.133,12467,32630,604.133
159,0,130,0.2,9,656,1718.44,38000,85410,1718.44
159,0,130,0.2,12,793,1785.69,38819,103090,1785.69
159,1,130,0.2,4,273,584.7,12601,35490,584.7
159,1,130,0.2,6,636,1482.66,31129,82680,1482.66
159,1,130,0.2,2,240,519.611,11214,31200,519.611
159,1,130,0.2,6,509,1281.41,28532,66170,1281.41
159,1,130,0.2,0,61,147.692,2731,7930,147.692
159,1,130,0.2,1,92,204.098,4186,11960,204.098
159,0,130,0.2,9,716,1727.06,36459,93210,1727.06
159,0,130,0.2,7,671,1612.55,37057,87360,1612.55
159,1,130,0.2,5,462,1082.41,23303,60060,1082.41
159,0,130,0.2,12,763,1786.08,41766,99320,1786.08
159,1,130,0.2,6,446,1111.43,23570,57980,1111.43
159,1,130,0.2,8,509,1260.59,26126,66170,1260.59
159,0,130,0.2,13,685,1749.52,35899,89177,1749.52
159,1,130,0.2,6,392,923.286,20655,50960,923.286
159,1,130,0.2,9,513,1198.06,25761,66690,1198.06
159,0,130,0.2,8,724,1763.52,36976,94250,1763.52
159,1,130,0.2,4,222,537.171,11342,28860,537.171
159,0,130,0.2,12,751,1765.3,38515,97710,1765.3
159,0,130,0.2,8,735,1752.54,37569,95680,1752.54
160,0,130,0.25,11,739,1757.04,39035,96200,1757.04
160,0,130,0.25,12,718,1770.87,38957,93470,1770.87
160,0,130,0.25,11,752,1762.9,39017,97890,1762.9
160,0,130,0.25,10,742,1774.45,37367,96580,1774.45
160,1,130,0.25,2,149,335.139,6361,19370,335.139
160,1,130,0.25,5,353,868.333,18857,45890,868.333
160,1,130,0.25,7,578,1376.06,30003,75140,1376.06
160,1,130,0.25,4,356,800.217,17866,46280,800.217
160,0,130,0.25,13,701,1745.42,38218,91260,1745.42
160,1,130,0.25,9,471,1200.73,24580,61230,1200.73
160,0,130,0.25,9,724,1786.51,38795,94250,1786.51
160,1,130,0.25,6,407,1003.58,20755,52910,1003.58
160,1,130,0.25,4,352,855.455,18793,45760,855.455
160,0,130,0.25,10,791,1817.8,40208,102960,1817.8
160,1,130,0.25,6,463,990.867,23002,60190,990.867
160,1,130,0.25,5,301,732.353,15358,39130,732.353
160,1,130,0.25,1,141,331.516,6986,18330,331.516
160,0,130,0.25,13,782,1804.86,41232,101790,1804.86
160,1,130,0.25,1,93,203.013,4273,12090,203.013
160,0,130,0.25,12,779,1799.04,40695,101400,1799.04
160,0,130,0.25,14,757,1752.34,39413,98540,1752.34
